ClaimID,PolicyNo,ClaimDate,ClaimType,ClaimAmount,Status,SettlementDate
CLM05482,POL18307,26/07/2023,Flood,500000,Approved,09/10/2023
CLM05483,POL18439,11/02/2024,Collision,500000,Rejected,
CLM05484,POL22892,18/01/2021,Burglary,250000,Pending,
CLM05485,POL12559,11/04/2021,Burglary,75000,Rejected,
CLM05486,POL02626,29/09/2026,Collision,250000,Rejected,
CLM05487,POL12644,16/08/2022,Flood,500000,Pending,
CLM05488,POL18183,25/11/2024,Theft,90000,Pending,
CLM05489,POL04576,13/12/2021,Fire,75000,Pending,
CLM05490,POL25399,13/07/2026,Theft,500000,Under Review,
CLM05491,POL09943,08/11/2023,Collision,75000,Rejected,
CLM05492,POL05609,11/04/2023,Theft,90000,Pending,
CLM05493,POL24309,14/04/2023,Burglary,250000,Approved,01/08/2023
CLM05494,POL18723,16/01/2022,Flood,120000,Rejected,
CLM05495,POL25393,26/05/2022,Accident,250000,Pending,
CLM05496,POL01396,20/12/2023,Flood,250000,Approved,31/12/2023
CLM05497,POL22732,14/02/2023,Accident,250000,Approved,15/03/2023
CLM05498,POL00311,22/01/2022,Fire,250000,Under Review,
CLM05499,POL16236,11/11/2023,Flood,120000,Pending,
CLM05500,POL05164,30/03/2020,Accident,90000,Pending,
CLM05501,POL05239,27/11/2024,Illness,45000,Under Review,
CLM05502,POL10430,31/05/2024,Flood,90000,Pending,
CLM05503,POL02537,31/10/2023,Collision,90000,Pending,
CLM05504,POL20549,28/03/2021,Burglary,75000,Under Review,
CLM05505,POL16829,11/09/2025,Illness,250000,Under Review,
CLM05506,POL22181,13/10/2021,Theft,120000,Under Review,
CLM05507,POL24565,07/07/2024,Theft,120000,Approved,20/09/2024
CLM05508,POL24139,27/10/2020,Fire,45000,Rejected,
CLM05509,POL08141,29/05/2022,Accident,120000,Under Review,
CLM05510,POL01413,20/07/2020,Theft,250000,Pending,
CLM05511,POL22241,01/03/2023,Illness,120000,Under Review,
CLM05512,POL02272,19/03/2023,Theft,120000,Pending,
CLM05513,POL29393,17/12/2025,Flood,75000,Pending,
CLM05514,POL00194,26/03/2021,Flood,250000,Approved,10/04/2021
CLM05515,POL05745,17/08/2024,Fire,,Rejected,
CLM05516,POL29227,03/11/2023,Fire,120000,Rejected,
CLM05517,POL12594,03/10/2025,Fire,250000,Pending,
CLM05518,POL09431,04/10/2027,Fire,120000,Under Review,
CLM05519,POL27035,30/08/2026,Accident,45000,Pending,
CLM05520,POL07406,06/02/2024,Accident,120000,Under Review,
CLM05521,POL21112,04/07/2022,Flood,90000,Approved,25/10/2022
CLM05522,POL26875,23/06/2022,Burglary,90000,Approved,20/07/2022
CLM05523,POL27468,06/03/2023,Illness,75000,Rejected,
CLM05524,POL24468,16/02/2024,Collision,250000,Under Review,
CLM05525,POL11140,12/06/2021,Collision,250000,Pending,
CLM05526,POL24003,21/05/2024,Theft,500000,Pending,
CLM05527,POL12482,07/12/2020,Fire,75000,Pending,
CLM05528,POL06862,29/04/2025,Burglary,250000,Rejected,
CLM05529,POL25618,03/07/2024,Flood,500000,Rejected,
CLM05530,POL25052,01/04/2024,Fire,45000,Pending,
CLM05531,POL15237,27/12/2020,Flood,500000,Approved,11/01/2021
CLM05532,POL02942,05/01/2024,Illness,90000,Pending,
CLM05533,POL29547,15/06/2021,Theft,75000,Under Review,
CLM05534,POL14296,29/01/2022,Fire,45000,Approved,05/04/2022
CLM05535,POL20034,19/06/2021,Illness,120000,Pending,
CLM05536,POL00448,16/06/2022,Flood,90000,Pending,
CLM05537,POL15667,07/08/2025,Accident,250000,Pending,
CLM05538,POL06103,25/01/2021,Theft,,Pending,
CLM05539,POL29957,11/12/2025,Fire,45000,Pending,
CLM05540,POL25698,28/08/2020,Flood,120000,Rejected,
CLM05541,POL16267,18/08/2020,Theft,45000,Rejected,
CLM05542,POL26647,04/12/2023,Flood,120000,Rejected,
CLM05543,POL16043,18/04/2024,Flood,75000,Rejected,
CLM05544,POL23935,11/07/2024,Illness,250000,Rejected,
CLM05545,POL10923,19/12/2022,Burglary,45000,Under Review,
CLM05546,POL20020,15/05/2023,Flood,75000,Pending,
CLM05547,POL24511,08/01/2022,Theft,45000,Rejected,
CLM05548,POL27841,19/08/2022,Flood,45000,Approved,18/11/2022
CLM05549,POL10006,29/04/2022,Theft,250000,Pending,
CLM05550,POL16507,10/05/2023,Fire,500000,Under Review,
CLM05551,POL07677,28/09/2025,Illness,250000,Under Review,
CLM05552,POL27910,22/06/2024,Fire,500000,Approved,08/10/2024
CLM05553,POL09049,07/05/2023,Fire,75000,Approved,26/05/2023
CLM05554,POL20381,29/07/2022,Illness,90000,Rejected,
CLM05555,POL23029,28/11/2021,Burglary,500000,Under Review,
CLM05556,POL00405,20/04/2024,Fire,45000,Pending,
CLM05557,POL01384,10/09/2024,Collision,500000,Rejected,
CLM05558,POL01491,18/01/2025,Flood,250000,Pending,
CLM05559,POL14663,08/11/2024,Burglary,90000,Approved,25/12/2024
CLM05560,POL26150,04/03/2022,Theft,250000,Under Review,
CLM05561,POL20904,23/03/2025,Fire,120000,Under Review,
CLM05562,POL29960,31/05/2024,Fire,500000,Under Review,
CLM05563,POL06235,02/05/2021,Collision,120000,Rejected,
CLM05564,POL29638,29/08/2023,Fire,90000,Pending,
CLM05565,POL06791,14/02/2025,Theft,75000,Under Review,
CLM05566,POL16981,07/11/2021,Theft,250000,Pending,
CLM05567,POL15803,22/04/2024,Burglary,500000,Under Review,
CLM05568,POL18794,05/07/2021,Theft,500000,Under Review,
CLM05569,POL08252,26/07/2022,Fire,75000,Approved,13/08/2022
CLM05570,POL19666,01/12/2025,Collision,250000,Under Review,
CLM05571,POL04484,12/07/2023,Collision,45000,Rejected,
CLM05572,POL16541,21/04/2026,Theft,75000,Pending,
CLM05573,POL00316,04/08/2021,Flood,250000,Pending,
CLM05574,POL25865,15/05/2023,Collision,75000,Under Review,
CLM05575,POL09207,25/06/2020,Flood,500000,Under Review,
CLM05576,POL28917,20/08/2023,Flood,250000,Approved,13/12/2023
CLM05577,POL25506,05/11/2020,Collision,90000,Approved,19/11/2020
CLM05578,POL21516,28/03/2023,Illness,75000,Approved,24/04/2023
CLM05579,POL27355,18/11/2022,Burglary,500000,Pending,
CLM05580,POL27372,24/03/2023,Illness,90000,Approved,15/07/2023
CLM05581,POL13146,03/03/2022,Fire,90000,Pending,
CLM05582,POL16871,19/06/2022,Flood,90000,Approved,01/07/2022
CLM05583,POL02597,05/06/2020,Illness,120000,Approved,13/09/2020
CLM05584,POL25609,01/08/2023,Fire,90000,Pending,
CLM05585,POL22810,03/03/2024,Fire,75000,Rejected,
CLM05586,POL29778,04/12/2020,Collision,500000,Approved,15/03/2021
CLM05587,POL04987,09/02/2023,Collision,45000,Rejected,
CLM05588,POL17438,10/09/2025,Collision,120000,Rejected,
CLM05589,POL12130,09/10/2024,Burglary,45000,Pending,
CLM05590,POL18343,13/12/2021,Flood,250000,Approved,12/04/2022
CLM05591,POL08548,20/05/2026,Fire,75000,Approved,12/08/2026
CLM05592,POL16885,12/05/2020,Accident,90000,Rejected,
CLM05593,POL27428,10/03/2022,Collision,250000,Approved,16/04/2022
CLM05594,POL11123,25/06/2021,Collision,75000,Pending,
CLM05595,POL07317,29/05/2025,Collision,500000,Pending,
CLM05596,POL14935,28/08/2025,Burglary,500000,Approved,17/09/2025
CLM05597,POL04100,15/12/2022,Burglary,120000,Approved,14/03/2023
CLM05598,POL00207,01/11/2024,Flood,250000,Approved,12/01/2025
CLM05599,POL10395,17/02/2025,Burglary,120000,Pending,
CLM05600,POL01167,21/11/2021,Flood,45000,Approved,24/02/2022
CLM05601,POL02736,11/09/2023,Illness,500000,Approved,04/11/2023
CLM05602,POL02589,20/10/2023,Collision,90000,Under Review,
CLM05603,POL28655,11/10/2022,Collision,250000,Approved,10/01/2023
CLM05604,POL27518,18/10/2021,Flood,90000,Rejected,
CLM05605,POL10343,16/03/2022,Theft,250000,Pending,
CLM05606,POL00407,30/10/2024,Theft,120000,Pending,
CLM05607,POL01875,18/11/2023,Theft,120000,Approved,10/02/2024
CLM05608,POL18410,16/05/2021,Flood,250000,Approved,04/07/2021
CLM05609,POL11727,16/09/2024,Flood,120000,Rejected,
CLM05610,POL01200,05/03/2024,Collision,120000,Under Review,
CLM05611,POL09939,04/03/2025,Illness,45000,Rejected,
CLM05612,POL09091,06/07/2024,Collision,45000,Pending,
CLM05613,POL28814,02/01/2021,Fire,90000,Under Review,
CLM05614,POL17909,24/03/2025,Collision,500000,Pending,
CLM05615,POL09687,26/03/2023,Flood,90000,Approved,13/06/2023
CLM05616,POL27908,23/07/2025,Flood,75000,Rejected,
CLM05617,POL12102,01/09/2020,Flood,120000,Under Review,
CLM05618,POL25634,12/12/2025,Illness,45000,Rejected,
CLM05619,POL02431,08/05/2023,Fire,250000,Rejected,
CLM05620,POL07171,26/01/2021,Fire,45000,Approved,24/05/2021
CLM05621,POL03910,25/10/2023,Illness,,Rejected,
CLM05622,POL23948,27/12/2021,Flood,250000,Approved,09/01/2022
CLM05623,POL29092,19/08/2021,Illness,250000,Rejected,
CLM05624,POL22253,08/08/2025,Fire,75000,Approved,08/09/2025
CLM05625,POL04898,05/10/2023,Flood,45000,Pending,
CLM05626,POL11711,27/05/2024,Illness,250000,Approved,11/08/2024
CLM05627,POL28017,22/04/2023,Theft,75000,Approved,29/04/2023
CLM05628,POL02850,11/03/2025,Illness,250000,Approved,19/05/2025
CLM05629,POL03519,31/08/2021,Burglary,90000,Under Review,
CLM05630,POL19179,04/11/2024,Flood,250000,Pending,
CLM05631,POL26623,09/06/2023,Burglary,90000,Rejected,
CLM05632,POL20904,31/08/2024,Theft,45000,Under Review,
CLM05633,POL06947,10/02/2025,Accident,90000,Pending,
CLM05634,POL18080,24/08/2025,Illness,90000,Under Review,
CLM05635,POL01339,30/07/2024,Collision,120000,Under Review,
CLM05636,POL02275,18/09/2021,Theft,45000,Pending,
CLM05637,POL03391,13/05/2021,Burglary,500000,Rejected,
CLM05638,POL05736,18/05/2026,Accident,500000,Rejected,
CLM05639,POL14714,29/11/2021,Theft,120000,Under Review,
CLM05640,POL20399,23/07/2022,Illness,250000,Rejected,
CLM05641,POL00766,04/06/2022,Collision,120000,Approved,21/07/2022
CLM05642,POL02741,29/04/2024,Fire,250000,Under Review,
CLM05643,POL00149,26/06/2025,Accident,75000,Pending,
CLM05644,POL25719,13/07/2021,Collision,90000,Pending,
CLM05645,POL26255,10/08/2024,Illness,250000,Rejected,
CLM05646,POL01851,25/05/2021,Accident,90000,Rejected,
CLM05647,POL27825,18/05/2020,Flood,75000,Under Review,
CLM05648,POL14098,31/01/2025,Theft,500000,Rejected,
CLM05649,POL12233,15/04/2022,Fire,500000,Pending,
CLM05650,POL13968,26/01/2022,Collision,120000,Under Review,
CLM05651,POL14600,24/12/2023,Burglary,120000,Approved,29/01/2024
CLM05652,POL10586,22/08/2021,Flood,75000,Pending,
CLM05653,POL13761,27/08/2024,Burglary,75000,Approved,24/12/2024
CLM05654,POL21172,15/04/2025,Illness,250000,Approved,01/05/2025
CLM05655,POL10865,05/05/2023,Theft,75000,Pending,
CLM05656,POL11120,11/11/2020,Accident,,Rejected,
CLM05657,POL15968,28/01/2024,Accident,90000,Approved,17/05/2024
CLM05658,POL11553,14/04/2024,Burglary,75000,Rejected,
CLM05659,POL16914,28/01/2022,Theft,75000,Approved,18/05/2022
CLM05660,POL10931,17/08/2021,Accident,45000,Pending,
CLM05661,POL26739,24/08/2025,Burglary,500000,Under Review,
CLM05662,POL24839,16/12/2027,Accident,90000,Rejected,
CLM05663,POL03416,19/01/2022,Theft,250000,Approved,16/04/2022
CLM05664,POL24118,25/01/2022,Accident,45000,Rejected,
CLM05665,POL20135,27/12/2022,Collision,75000,Rejected,
CLM05666,POL27319,24/04/2022,Flood,120000,Approved,27/06/2022
CLM05667,POL07260,22/04/2023,Theft,90000,Approved,16/07/2023
CLM05668,POL10715,20/01/2023,Flood,90000,Rejected,
CLM05669,POL28506,27/07/2026,Burglary,45000,Under Review,
CLM05670,POL14065,11/01/2023,Illness,45000,Pending,
CLM05671,POL14235,27/02/2022,Theft,75000,Under Review,
CLM05672,POL20534,11/09/2022,Collision,500000,Rejected,
CLM05673,POL28581,30/07/2021,Flood,90000,Rejected,
CLM05674,POL15323,25/01/2024,Burglary,500000,Pending,
CLM05675,POL21298,08/07/2024,Accident,90000,Approved,16/09/2024
CLM05676,POL14808,23/05/2026,Burglary,75000,Under Review,
CLM05677,POL00659,18/04/2023,Burglary,500000,Under Review,
CLM05678,POL08911,15/12/2025,Collision,500000,Approved,29/12/2025
CLM05679,POL00335,07/07/2026,Flood,250000,Under Review,
CLM05680,POL03765,22/06/2025,Collision,250000,Rejected,
CLM05681,POL15062,31/07/2021,Burglary,90000,Approved,25/08/2021
CLM05682,POL00919,11/06/2024,Theft,120000,Approved,09/10/2024
CLM05683,POL05654,05/05/2023,Flood,,Pending,
CLM05684,POL02730,01/03/2024,Fire,90000,Under Review,
CLM05685,POL25409,27/11/2022,Burglary,90000,Approved,23/01/2023
CLM05686,POL12213,24/07/2023,Collision,75000,Pending,
CLM05687,POL08547,27/05/2024,Accident,75000,Pending,
CLM05688,POL20531,19/02/2021,Burglary,500000,Pending,
CLM05689,POL02212,19/10/2023,Illness,250000,Approved,05/01/2024
CLM05690,POL21409,04/03/2024,Accident,,Rejected,
CLM05691,POL01789,29/10/2020,Fire,120000,Approved,15/11/2020
CLM05692,POL21818,23/11/2024,Burglary,120000,Under Review,
CLM05693,POL07309,30/10/2024,Collision,90000,Under Review,
CLM05694,POL23223,07/01/2026,Collision,90000,Rejected,
CLM05695,POL08228,06/06/2023,Flood,75000,Pending,
CLM05696,POL12246,18/09/2023,Flood,45000,Pending,
CLM05697,POL16427,28/08/2024,Theft,120000,Rejected,
CLM05698,POL25129,11/01/2021,Illness,75000,Pending,
CLM05699,POL29345,08/09/2023,Flood,120000,Pending,
CLM05700,POL22394,05/01/2025,Flood,45000,Under Review,
CLM05701,POL10956,20/09/2022,Collision,500000,Under Review,
CLM05702,POL04937,23/08/2022,Burglary,120000,Approved,25/10/2022
CLM05703,POL11520,30/09/2023,Flood,250000,Approved,03/11/2023
CLM05704,POL17649,11/11/2021,Illness,250000,Under Review,
CLM05705,POL11998,12/09/2023,Fire,45000,Rejected,
CLM05706,POL08402,14/09/2021,Accident,120000,Under Review,
CLM05707,POL00509,20/09/2021,Illness,250000,Under Review,
CLM05708,POL00830,23/09/2024,Collision,45000,Rejected,
CLM05709,POL17957,28/09/2022,Theft,75000,Pending,
CLM05710,POL24409,10/05/2021,Accident,90000,Approved,15/08/2021
CLM05711,POL22138,03/10/2022,Theft,500000,Under Review,
CLM05712,POL29761,19/06/2022,Collision,500000,Rejected,
CLM05713,POL06022,25/12/2022,Fire,90000,Pending,
CLM05714,POL15282,26/03/2025,Fire,250000,Rejected,
CLM05715,POL06324,06/07/2022,Flood,250000,Under Review,
CLM05716,POL25871,17/01/2023,Fire,500000,Pending,
CLM05717,POL10479,02/08/2022,Fire,120000,Rejected,
CLM05718,POL16188,28/02/2025,Fire,500000,Pending,
CLM05719,POL20128,14/01/2021,Accident,120000,Pending,
CLM05720,POL21929,11/12/2023,Fire,90000,Pending,
CLM05721,POL24409,21/10/2022,Accident,500000,Rejected,
CLM05722,POL09986,30/09/2024,Accident,120000,Rejected,
CLM05723,POL07073,13/11/2021,Accident,75000,Approved,11/01/2022
CLM05724,POL11927,01/05/2021,Illness,45000,Under Review,
CLM05725,POL19279,26/07/2024,Illness,90000,Under Review,
CLM05726,POL10944,26/03/2023,Theft,500000,Rejected,
CLM05727,POL02566,08/03/2024,Collision,90000,Rejected,
CLM05728,POL08009,10/05/2021,Theft,250000,Approved,13/08/2021
CLM05729,POL13920,12/05/2022,Accident,500000,Approved,19/08/2022
CLM05730,POL27203,03/01/2025,Collision,75000,Pending,
CLM05731,POL08397,21/10/2023,Burglary,45000,Rejected,
CLM05732,POL18657,11/05/2023,Illness,45000,Under Review,
CLM05733,POL07747,08/05/2022,Theft,75000,Approved,10/06/2022
CLM05734,POL10406,18/05/2023,Flood,120000,Approved,23/06/2023
CLM05735,POL15841,09/07/2022,Flood,500000,Under Review,
CLM05736,POL21919,20/02/2021,Accident,90000,Pending,
CLM05737,POL20358,09/01/2022,Burglary,45000,Approved,19/01/2022
CLM05738,POL09705,17/07/2025,Flood,75000,Under Review,
CLM05739,POL03150,19/02/2024,Collision,250000,Pending,
CLM05740,POL06627,14/03/2025,Illness,120000,Pending,
CLM05741,POL08774,13/03/2024,Fire,90000,Pending,
CLM05742,POL06487,25/12/2021,Theft,500000,Pending,
CLM05743,POL06913,07/09/2025,Accident,120000,Pending,
CLM05744,POL22556,19/06/2023,Theft,90000,Under Review,
CLM05745,POL06658,03/05/2024,Illness,90000,Approved,27/08/2024
CLM05746,POL23983,05/08/2024,Burglary,500000,Pending,
CLM05747,POL27534,28/03/2022,Collision,45000,Approved,21/04/2022
CLM05748,POL23027,06/07/2021,Fire,120000,Pending,
CLM05749,POL13973,30/04/2024,Collision,,Approved,28/05/2024
CLM05750,POL07695,06/03/2021,Theft,75000,Rejected,
CLM05751,POL05175,28/05/2024,Fire,120000,Approved,22/09/2024
CLM05752,POL05904,01/03/2022,Flood,120000,Pending,
CLM05753,POL27695,08/10/2025,Theft,45000,Approved,28/01/2026
CLM05754,POL01417,17/08/2022,Burglary,120000,Under Review,
CLM05755,POL20799,27/06/2025,Illness,,Approved,15/09/2025
CLM05756,POL29275,05/08/2020,Burglary,500000,Under Review,
CLM05757,POL16238,20/03/2023,Theft,500000,Rejected,
CLM05758,POL12911,26/03/2025,Flood,500000,Rejected,
CLM05759,POL17990,19/03/2024,Theft,250000,Under Review,
CLM05760,POL02861,06/04/2022,Theft,250000,Rejected,
CLM05761,POL16477,21/12/2024,Illness,45000,Under Review,
CLM05762,POL03750,24/10/2020,Theft,250000,Under Review,
CLM05763,POL14157,09/04/2021,Fire,45000,Approved,14/05/2021
CLM05764,POL11918,27/01/2027,Burglary,90000,Rejected,
CLM05765,POL05911,21/08/2023,Fire,75000,Pending,
CLM05766,POL03449,06/11/2024,Flood,120000,Rejected,
CLM05767,POL22567,31/08/2022,Flood,45000,Under Review,
CLM05768,POL25169,11/12/2023,Illness,90000,Under Review,
CLM05769,POL08122,28/03/2025,Fire,120000,Under Review,
CLM05770,POL04006,29/09/2025,Collision,120000,Under Review,
CLM05771,POL02863,15/11/2024,Burglary,120000,Under Review,
CLM05772,POL23495,09/12/2024,Collision,500000,Under Review,
CLM05773,POL26478,16/06/2025,Illness,,Under Review,
CLM05774,POL25142,06/05/2022,Illness,75000,Rejected,
CLM05775,POL23241,24/05/2024,Flood,500000,Approved,05/09/2024
CLM05776,POL10084,03/10/2020,Illness,250000,Pending,
CLM05777,POL12544,28/10/2025,Collision,250000,Rejected,
CLM05778,POL10061,20/02/2025,Burglary,500000,Pending,
CLM05779,POL05105,04/06/2024,Fire,90000,Under Review,
CLM05780,POL20323,09/08/2021,Accident,,Rejected,
CLM05781,POL06595,15/02/2021,Flood,90000,Pending,
CLM05782,POL17240,30/01/2021,Burglary,250000,Under Review,
CLM05783,POL09928,10/04/2024,Accident,90000,Under Review,
CLM05784,POL18491,15/02/2024,Collision,250000,Approved,30/05/2024
CLM05785,POL08838,11/09/2022,Accident,75000,Pending,
CLM05786,POL19260,29/09/2022,Fire,45000,Rejected,
CLM05787,POL20730,13/07/2024,Flood,250000,Rejected,
CLM05788,POL00857,14/10/2024,Collision,90000,Rejected,
CLM05789,POL05204,18/04/2020,Illness,120000,Approved,11/08/2020
CLM05790,POL14109,09/06/2025,Theft,45000,Rejected,
CLM05791,POL15102,01/11/2024,Flood,45000,Pending,
CLM05792,POL18945,13/01/2026,Fire,250000,Under Review,
CLM05793,POL17222,21/11/2020,Accident,75000,Rejected,
CLM05794,POL07977,02/08/2024,Accident,120000,Under Review,
CLM05795,POL25257,29/06/2025,Accident,75000,Rejected,
CLM05796,POL25823,27/04/2023,Theft,250000,Pending,
CLM05797,POL11076,03/10/2020,Theft,120000,Pending,
CLM05798,POL24285,19/02/2022,Accident,,Rejected,
CLM05799,POL23220,26/10/2024,Flood,75000,Approved,02/12/2024
CLM05800,POL23398,13/06/2025,Theft,250000,Approved,26/06/2025
CLM05801,POL00577,23/02/2025,Burglary,500000,Under Review,
CLM05802,POL02820,30/09/2025,Illness,45000,Pending,
CLM05803,POL10945,27/06/2022,Illness,90000,Under Review,
CLM05804,POL07524,29/01/2026,Theft,120000,Approved,26/02/2026
CLM05805,POL02642,20/07/2024,Theft,500000,Under Review,
CLM05806,POL15174,22/03/2023,Fire,500000,Approved,29/06/2023
CLM05807,POL22997,03/03/2025,Illness,,Rejected,
CLM05808,POL02769,08/01/2026,Illness,45000,Approved,19/01/2026
CLM05809,POL10624,02/10/2021,Accident,75000,Under Review,
CLM05810,POL05856,31/03/2025,Collision,90000,Approved,26/04/2025
CLM05811,POL14060,31/03/2020,Collision,75000,Under Review,
CLM05812,POL08942,09/11/2020,Flood,,Under Review,
CLM05813,POL18100,15/05/2021,Collision,250000,Pending,
CLM05814,POL20186,05/11/2022,Burglary,250000,Under Review,
CLM05815,POL17603,07/12/2024,Accident,120000,Pending,
CLM05816,POL06157,07/11/2026,Fire,75000,Rejected,
CLM05817,POL24495,04/10/2022,Accident,,Pending,
CLM05818,POL09794,24/07/2024,Theft,500000,Rejected,
CLM05819,POL13345,25/01/2025,Accident,500000,Under Review,
CLM05820,POL12036,14/09/2027,Illness,250000,Pending,
CLM05821,POL20741,07/02/2022,Burglary,250000,Rejected,
CLM05822,POL02046,28/02/2021,Theft,75000,Rejected,
CLM05823,POL24679,23/04/2025,Fire,500000,Pending,
CLM05824,POL13502,01/10/2021,Flood,120000,Approved,15/01/2022
CLM05825,POL25520,22/06/2023,Collision,75000,Under Review,
CLM05826,POL14108,27/02/2024,Burglary,120000,Rejected,
CLM05827,POL26600,04/12/2023,Flood,75000,Pending,
CLM05828,POL28385,22/01/2024,Flood,250000,Approved,14/03/2024
CLM05829,POL25868,11/11/2024,Theft,75000,Under Review,
CLM05830,POL17528,22/12/2022,Flood,120000,Rejected,
CLM05831,POL21153,18/02/2021,Flood,75000,Pending,
CLM05832,POL20268,18/06/2023,Collision,75000,Pending,
CLM05833,POL07802,15/01/2021,Theft,45000,Pending,
CLM05834,POL04412,04/07/2023,Illness,75000,Rejected,
CLM05835,POL17297,04/01/2022,Theft,120000,Approved,20/03/2022
CLM05836,POL21906,06/11/2022,Accident,500000,Rejected,
CLM05837,POL23728,26/11/2026,Accident,120000,Pending,
CLM05838,POL17336,09/04/2023,Collision,500000,Under Review,
CLM05839,POL18733,06/02/2023,Accident,250000,Approved,02/03/2023
CLM05840,POL14001,31/01/2027,Accident,500000,Under Review,
CLM05841,POL21025,12/11/2021,Theft,120000,Under Review,
CLM05842,POL00810,18/07/2026,Flood,120000,Pending,
CLM05843,POL01550,17/11/2026,Accident,120000,Pending,
CLM05844,POL25559,28/04/2024,Illness,120000,Under Review,
CLM05845,POL16847,06/05/2021,Accident,45000,Approved,08/06/2021
CLM05846,POL11722,29/08/2024,Flood,250000,Under Review,
CLM05847,POL01636,24/06/2025,Accident,120000,Under Review,
CLM05848,POL22147,25/01/2023,Flood,500000,Pending,
CLM05849,POL09768,07/06/2027,Accident,250000,Rejected,
CLM05850,POL16585,18/11/2021,Collision,120000,Rejected,
