PolicyNo,CustomerID,ProductID,AgentID,StartDate,EndDate,Status
POL22267,CUST2477,PROD018,AGT058,2020-02-14,2022-02-03,Cancelled
POL22268,CUST1072,PROD011,AGT012,2022-11-19,2023-11-14,Cancelled
POL22269,CUST0475,PROD008,AGT002,2020-06-08,2022-05-29,Active
POL22270,CUST2037,PROD003,AGT040,2021-02-21,2021-08-20,Expired
POL22271,CUST0672,PROD013,AGT093,2024-12-25,2026-12-15,Cancelled
POL22272,CUST1635,PROD011,AGT035,2024-07-12,2027-06-27,Expired
POL22273,CUST1801,PROD006,AGT005,2022-08-02,2023-07-28,Expired
POL22274,CUST2065,PROD018,AGT108,2024-03-02,2025-02-25,Cancelled
POL22275,CUST2144,PROD017,AGT025,2020-05-21,2020-11-17,Active
POL22276,CUST2561,PROD002,AGT101,2020-10-02,2022-09-22,Active
POL22277,CUST0879,PROD002,AGT099,2022-05-11,2022-11-07,Active
POL22278,CUST0569,PROD013,AGT095,2021-03-21,2024-03-05,Active
POL22279,CUST0508,PROD014,AGT035,2020-06-05,2022-05-26,Active
POL22280,CUST0624,PROD013,AGT055,2021-12-08,2022-12-03,Active
POL22281,CUST2005,PROD014,AGT040,2021-12-19,2022-06-17,Active
POL22282,CUST2668,PROD020,AGT024,2021-07-03,2024-06-17,Cancelled
POL22283,CUST0650,PROD007,AGT040,2023-07-18,2024-01-14,Expired
POL22284,CUST1583,PROD002,AGT054,2024-06-03,2025-05-29,Active
POL22285,CUST2699,PROD018,AGT114,2022-04-05,2022-10-02,Expired
POL22286,CUST2454,PROD015,AGT076,2022-09-29,2023-09-24,Active
POL22287,CUST1519,PROD008,AGT100,2022-06-30,2024-06-19,Expired
POL22288,CUST0072,PROD008,AGT096,2022-04-26,2025-04-10,Active
POL22289,CUST1550,PROD001,AGT028,2023-07-07,2024-01-03,
POL22290,CUST2488,PROD019,AGT072,2023-12-06,2024-11-30,Active
POL22291,CUST1945,PROD020,AGT104,2022-07-03,2025-06-17,Cancelled
POL22292,CUST0603,PROD009,AGT073,2021-03-18,2023-03-08,Expired
POL22293,CUST2247,PROD013,AGT080,2025-03-23,2027-03-13,Active
POL22294,CUST1794,PROD015,AGT087,2022-06-06,2023-06-01,Expired
POL22295,CUST2969,PROD017,AGT045,2025-04-01,2027-03-22,Active
POL22296,CUST1681,PROD016,AGT041,2023-10-10,2025-09-29,Active
POL22297,CUST0465,PROD001,AGT115,2025-01-20,2026-01-15,Active
POL22298,CUST2260,PROD009,AGT032,2024-08-03,2026-07-24,Active
POL22299,CUST1978,PROD005,AGT101,2023-12-08,2024-12-02,Active
POL22300,CUST1808,PROD011,AGT117,2020-06-08,2021-06-03,Active
POL22301,CUST1874,PROD002,AGT031,2024-02-01,2024-07-30,Active
POL22302,CUST2844,PROD020,AGT015,2021-05-19,2021-11-15,Cancelled
POL22303,CUST1568,PROD008,AGT063,2021-03-09,2022-03-04,Active
POL22304,CUST1676,PROD013,AGT090,2020-10-28,2022-10-18,Active
POL22305,CUST2959,PROD001,AGT067,2020-01-25,2023-01-09,Active
POL22306,CUST1997,PROD011,AGT011,2020-07-15,2023-06-30,Active
POL22307,CUST1101,PROD011,AGT097,2024-02-18,2026-02-07,Active
POL22308,CUST1945,PROD002,AGT073,2024-05-19,2025-05-14,Expired
POL22309,CUST1235,PROD016,AGT069,2020-08-15,2022-08-05,Active
POL22310,CUST0913,PROD017,AGT110,2022-05-02,2023-04-27,Active
POL22311,CUST0709,PROD016,AGT068,2022-06-15,2024-06-04,Active
POL22312,CUST0142,PROD004,AGT022,2023-08-30,2025-08-19,Active
POL22313,CUST0923,PROD010,AGT054,2022-05-02,2023-04-27,Expired
POL22314,CUST2198,PROD002,AGT114,2023-04-22,2025-04-11,Active
POL22315,CUST1570,PROD002,AGT107,2024-12-01,2025-11-26,Active
POL22316,CUST0785,PROD006,AGT056,2021-01-21,2023-01-11,Active
POL22317,CUST1991,PROD002,AGT047,2020-08-16,2022-08-06,Expired
POL22318,CUST1581,PROD020,AGT020,2025-06-16,2026-06-11,Active
POL22319,CUST1979,PROD016,AGT045,2024-09-18,2025-09-13,Expired
POL22320,CUST0502,PROD012,AGT021,2022-01-17,2023-01-12,Cancelled
POL22321,CUST1991,PROD006,AGT032,2022-11-14,2023-11-09,Expired
POL22322,CUST0969,PROD012,AGT029,2021-06-01,2022-05-27,Active
POL22323,CUST0731,PROD002,AGT095,2023-05-09,2026-04-23,Active
POL22324,CUST2856,PROD017,AGT023,2020-06-07,2021-06-02,Expired
POL22325,CUST2032,PROD001,AGT108,2021-09-08,2023-08-29,Active
POL22326,CUST2907,PROD018,AGT097,2023-05-10,2025-04-29,
POL22327,CUST0978,PROD020,AGT013,2021-01-14,2023-01-04,Expired
POL22328,CUST0305,PROD018,AGT083,2023-05-27,2025-05-16,Active
POL22329,CUST2235,PROD014,AGT105,2024-11-09,2025-11-04,Active
POL22330,CUST1378,PROD015,AGT054,2024-06-27,2026-06-17,Active
POL22331,CUST2144,PROD018,AGT014,2025-05-25,2027-05-15,Cancelled
POL22332,CUST1610,PROD019,AGT083,2021-08-11,2023-08-01,Active
POL22333,CUST2961,PROD001,AGT041,2023-11-08,2025-10-28,Expired
POL22334,CUST0305,PROD007,AGT108,2021-01-07,2022-01-02,Active
POL22335,CUST2895,PROD014,AGT062,2021-09-28,2022-03-27,Active
POL22336,CUST1931,PROD012,AGT046,2024-02-27,2027-02-11,Active
POL22337,CUST0898,PROD007,AGT084,2021-12-07,2023-11-27,Active
POL22338,CUST2313,PROD007,AGT012,2024-06-12,2025-06-07,Active
POL22339,CUST0181,PROD015,AGT027,2023-05-01,2025-04-20,Expired
POL22340,CUST2691,PROD014,AGT092,2022-01-07,2022-07-06,Active
POL22341,CUST0388,PROD015,AGT015,2021-09-29,2024-09-13,Active
POL22342,CUST0674,PROD019,AGT050,2023-07-03,2025-06-22,Active
POL22343,CUST1470,PROD003,AGT008,2021-10-28,2022-10-23,Active
POL22344,CUST2731,PROD014,AGT082,2022-09-14,2024-09-03,Active
POL22345,CUST0969,PROD010,AGT112,2025-04-05,2027-03-26,Active
POL22346,CUST2275,PROD004,AGT120,2023-10-26,2025-10-15,Active
POL22347,CUST0353,PROD015,AGT060,2024-03-25,2025-03-20,Active
POL22348,CUST1335,PROD010,AGT025,2020-04-19,2021-04-14,Active
POL22349,CUST2317,PROD018,AGT026,2022-02-16,2022-08-15,Expired
POL22350,CUST1747,PROD018,AGT055,2023-01-03,2023-12-29,Expired
POL22351,CUST0743,PROD012,AGT027,2020-01-27,2022-01-16,Active
POL22352,CUST1172,PROD008,AGT063,2024-11-30,2026-11-20,Cancelled
POL22353,CUST1185,PROD001,AGT076,2023-08-05,2024-07-30,Expired
POL22354,CUST1332,PROD004,AGT038,2022-10-29,2023-10-24,Active
POL22355,CUST2659,PROD016,AGT044,2023-08-26,2024-02-22,Expired
POL22356,CUST0199,PROD006,AGT076,2021-01-05,2021-07-04,Expired
POL22357,CUST0739,PROD003,AGT038,2025-03-20,2028-03-04,Active
POL22358,CUST2715,PROD018,AGT051,2024-02-14,2025-02-08,Active
POL22359,CUST2629,PROD018,AGT118,2024-02-18,2025-02-12,Active
POL22360,CUST2033,PROD019,AGT083,2021-05-17,2022-05-12,Expired
POL22361,CUST0359,PROD020,AGT107,2025-05-29,2027-05-19,Cancelled
POL22362,CUST2562,PROD003,AGT070,2022-08-29,2025-08-13,Cancelled
POL22363,CUST1293,PROD008,AGT078,2022-03-13,2025-02-25,Expired
POL22364,CUST0143,PROD014,AGT111,2024-05-01,2024-10-28,Expired
POL22365,CUST0153,PROD002,AGT111,2024-07-29,2025-07-24,Active
POL22366,CUST0493,PROD018,AGT098,2021-07-15,2022-07-10,Active
POL22367,CUST1551,PROD004,AGT091,2020-08-30,2021-08-25,Expired
POL22368,CUST1396,PROD006,AGT071,2024-06-27,2026-06-17,Active
POL22369,CUST1579,PROD017,AGT034,2021-10-27,2022-10-22,Expired
POL22370,CUST1423,PROD018,AGT010,2023-09-17,2024-09-11,Active
POL22371,CUST0644,PROD004,AGT013,2022-03-14,2024-03-03,Active
POL22372,CUST1071,PROD010,AGT039,2021-03-16,2021-09-12,Active
POL22373,CUST0374,PROD018,AGT008,2024-01-29,2025-01-23,Active
POL22374,CUST2412,PROD015,AGT108,2023-03-06,2025-02-23,Cancelled
POL22375,CUST0174,PROD014,AGT018,2023-11-04,2025-10-24,Expired
POL22376,CUST1024,PROD004,AGT023,2023-03-03,2024-02-26,Expired
POL22377,CUST0299,PROD016,AGT102,2022-01-21,2022-07-20,Active
POL22378,CUST0402,PROD002,AGT015,2022-09-16,2025-08-31,Expired
POL22379,CUST1783,PROD006,AGT094,2024-09-06,2025-09-01,Expired
POL22380,CUST1032,PROD014,AGT107,2024-08-21,2027-08-06,Expired
POL22381,CUST0987,PROD003,AGT035,2023-02-18,2024-02-13,Active
POL22382,CUST1902,PROD004,AGT036,2021-05-03,2022-04-28,Active
POL22383,CUST2501,PROD005,AGT050,2023-10-09,2024-10-03,Active
POL22384,CUST2674,PROD020,AGT054,2022-08-14,2023-08-09,Active
POL22385,CUST0234,PROD006,AGT115,2023-01-27,2024-01-22,Active
POL22386,CUST2266,PROD003,AGT071,2020-07-27,2021-01-23,Cancelled
POL22387,CUST2638,PROD004,AGT031,2025-06-26,2026-06-21,Active
POL22388,CUST1150,PROD011,AGT083,2021-04-02,2022-03-28,Active
POL22389,CUST1671,PROD008,AGT050,2021-10-01,2022-09-26,Expired
POL22390,CUST1611,PROD016,AGT111,2022-05-17,2023-05-12,Active
POL22391,CUST0459,PROD004,AGT052,2022-07-11,2023-01-07,Active
POL22392,CUST1913,PROD013,AGT063,2021-04-23,2022-04-18,Active
POL22393,CUST0224,PROD011,AGT120,2022-03-21,2025-03-05,Expired
POL22394,CUST0449,PROD001,AGT040,2024-12-20,2026-12-10,Active
POL22395,CUST2873,PROD018,AGT061,2023-05-27,2026-05-11,Active
POL22396,CUST1984,PROD011,AGT061,2020-02-10,2022-01-30,Active
POL22397,CUST0849,PROD019,AGT030,2021-09-24,2024-09-08,Expired
POL22398,CUST2178,PROD009,AGT023,2022-12-06,2024-11-25,Expired
POL22399,CUST0801,PROD003,AGT089,2024-05-24,2025-05-19,Active
POL22400,CUST1008,PROD006,AGT104,2020-10-10,2021-10-05,Active
POL22401,CUST2933,PROD015,AGT053,2022-11-03,2024-10-23,Active
POL22402,CUST2065,PROD011,AGT004,2022-01-01,2022-12-27,Active
POL22403,CUST2558,PROD012,AGT050,2023-09-22,2025-09-11,Expired
POL22404,CUST2414,PROD019,AGT013,2022-04-06,2024-03-26,Active
POL22405,CUST0391,PROD005,AGT006,2021-07-31,2022-07-26,Expired
POL22406,CUST1188,PROD020,AGT023,2022-08-14,2023-02-10,Active
POL22407,CUST0441,PROD013,AGT092,2022-09-01,2023-08-27,Cancelled
POL22408,CUST2798,PROD005,AGT007,2024-01-03,2024-12-28,Active
POL22409,CUST1014,PROD010,AGT115,2023-05-08,2024-05-02,Expired
POL22410,CUST2929,PROD019,AGT027,2024-06-22,2026-06-12,Cancelled
POL22411,CUST0406,PROD017,AGT020,2023-05-23,2025-05-12,Active
POL22412,CUST2277,PROD018,AGT045,2021-06-29,2022-06-24,Expired
POL22413,CUST0432,PROD006,AGT112,2020-09-10,2021-03-09,Active
POL22414,CUST0733,PROD004,AGT072,2023-12-23,2024-12-17,Active
POL22415,CUST2180,PROD013,AGT083,2020-09-02,2022-08-23,Active
POL22416,CUST1957,PROD002,AGT044,2021-02-05,2023-01-26,Expired
POL22417,CUST1939,PROD001,AGT068,2021-08-25,2022-02-21,Expired
POL22418,CUST2601,PROD015,AGT061,2025-04-04,2026-03-30,Active
POL22419,CUST0751,PROD020,AGT054,2024-05-26,2027-05-11,Active
POL22420,CUST2883,PROD019,AGT115,2020-03-09,2021-03-04,Active
POL22421,CUST0675,PROD009,AGT008,2021-03-18,2022-03-13,Expired
POL22422,CUST1020,PROD009,AGT077,2020-07-22,2021-01-18,Expired
POL22423,CUST0077,PROD006,AGT051,2022-07-01,2023-06-26,Expired
POL22424,CUST0929,PROD003,AGT107,2022-02-21,2024-02-11,Active
POL22425,CUST1511,PROD010,AGT096,2023-08-27,2024-02-23,Active
POL22426,CUST2106,PROD014,AGT049,2020-05-14,2022-05-04,Expired
POL22427,CUST0436,PROD016,AGT071,2021-03-07,2022-03-02,Expired
POL22428,CUST2342,PROD001,AGT048,2024-07-19,2027-07-04,Expired
POL22429,CUST2131,PROD011,AGT078,2021-10-12,2022-04-10,Active
POL22430,CUST2777,PROD019,AGT088,2021-03-10,2021-09-06,Active
POL22431,CUST1617,PROD008,AGT118,2020-09-28,2023-09-13,Active
POL22432,CUST2112,PROD017,AGT015,2021-08-09,2022-08-04,Active
POL22433,CUST2014,PROD013,AGT081,2020-02-03,2023-01-18,Cancelled
POL22434,CUST0894,PROD006,AGT023,2020-07-01,2021-06-26,Cancelled
POL22435,CUST2768,PROD007,AGT050,2023-03-23,2024-03-17,Active
POL22436,CUST0804,PROD001,AGT055,2021-08-21,2022-08-16,Expired
POL22437,CUST1372,PROD012,AGT069,2021-01-15,2022-01-10,Active
POL22438,CUST1349,PROD001,AGT024,2022-11-11,2023-11-06,Active
POL22439,CUST2317,PROD019,AGT050,2023-11-30,2026-11-14,Active
POL22440,CUST0145,PROD002,AGT008,2023-02-03,2024-01-29,Expired
POL22441,CUST1044,PROD010,AGT120,2025-04-21,2027-04-11,
POL22442,CUST0001,PROD016,AGT026,2024-04-15,2025-04-10,Active
POL22443,CUST0943,PROD012,AGT064,2024-07-08,2027-06-23,Expired
POL22444,CUST0171,PROD012,AGT004,2020-06-25,2022-06-15,Active
POL22445,CUST1022,PROD006,AGT015,2021-08-02,2024-07-17,Active
POL22446,CUST0435,PROD002,AGT041,2025-01-31,2027-01-21,Cancelled
POL22447,CUST2176,PROD012,AGT043,2020-09-27,2021-09-22,Active
POL22448,CUST1875,PROD002,AGT062,2020-08-02,2022-07-23,
POL22449,CUST0825,PROD012,AGT031,2020-06-10,2021-06-05,Active
POL22450,CUST1781,PROD007,AGT016,2024-02-24,2026-02-13,Expired
POL22451,CUST1102,PROD011,AGT083,2023-06-20,2024-06-14,Active
POL22452,CUST1069,PROD002,AGT061,2022-05-02,2022-10-29,Active
POL22453,CUST2853,PROD003,AGT002,2021-06-13,2023-06-03,Active
POL22454,CUST1761,PROD003,AGT115,2023-08-12,2024-08-06,Cancelled
POL22455,CUST0471,PROD009,AGT057,2020-08-18,2021-02-14,Active
POL22456,CUST0637,PROD002,AGT042,2023-12-17,2024-06-14,Active
POL22457,CUST0644,PROD004,AGT057,2022-11-22,2023-11-17,Active
POL22458,CUST0349,PROD005,AGT113,2022-04-07,2023-04-02,Expired
POL22459,CUST1186,PROD018,AGT068,2020-08-19,2021-08-14,Active
POL22460,CUST0946,PROD004,AGT027,2020-09-02,2021-03-01,Active
POL22461,CUST2214,PROD013,AGT110,2021-09-10,2024-08-25,Active
POL22462,CUST0094,PROD007,AGT081,2021-03-31,2023-03-21,Expired
POL22463,CUST0813,PROD015,AGT015,2023-03-12,2026-02-24,Expired
POL22464,CUST1454,PROD005,AGT086,2023-06-26,2025-06-15,
POL22465,CUST0231,PROD020,AGT059,2020-06-26,2021-06-21,Active
POL22466,CUST0195,PROD008,AGT085,2021-10-11,2023-10-01,Active
POL22467,CUST1444,PROD003,AGT117,2024-12-22,2025-12-17,Expired
POL22468,CUST0932,PROD017,AGT012,2022-08-16,2023-08-11,Active
POL22469,CUST2424,PROD008,AGT110,2023-12-01,2024-11-25,Active
POL22470,CUST1757,PROD008,AGT106,2023-04-10,2025-03-30,Active
POL22471,CUST1166,PROD002,AGT100,2022-10-12,2023-10-07,Active
POL22472,CUST1823,PROD003,AGT065,2021-07-08,2022-07-03,
POL22473,CUST1796,PROD008,AGT003,2025-05-26,2027-05-16,Active
POL22474,CUST0397,PROD006,AGT078,2022-04-04,2022-10-01,Active
POL22475,CUST0959,PROD007,AGT101,2020-04-09,2021-04-04,Active
POL22476,CUST0431,PROD001,AGT018,2023-12-27,2026-12-11,Expired
POL22477,CUST0733,PROD002,AGT079,2023-02-10,2026-01-25,Active
POL22478,CUST0802,PROD010,AGT076,2022-06-08,2024-05-28,Active
POL22479,CUST2127,PROD002,AGT018,2022-07-23,2023-01-19,Active
POL22480,CUST1893,PROD001,AGT038,2020-10-02,2021-09-27,Expired
POL22481,CUST1698,PROD011,AGT027,2024-08-03,2025-07-29,Expired
POL22482,CUST0762,PROD007,AGT105,2022-01-02,2024-12-17,Active
POL22483,CUST1376,PROD002,AGT110,2024-07-29,2025-07-24,Expired
POL22484,CUST1603,PROD010,AGT044,2020-04-19,2021-04-14,Cancelled
POL22485,CUST0464,PROD005,AGT014,2022-10-27,2025-10-11,Active
POL22486,CUST1039,PROD018,AGT093,2022-12-03,2024-11-22,Active
POL22487,CUST0010,PROD007,AGT039,2025-01-09,2026-01-04,Active
POL22488,CUST0373,PROD005,AGT115,2025-01-29,2028-01-14,Expired
POL22489,CUST1985,PROD007,AGT109,2024-09-15,2025-09-10,Expired
POL22490,CUST2313,PROD019,AGT114,2020-05-02,2022-04-22,
POL22491,CUST0719,PROD019,AGT067,2024-09-11,2026-09-01,Active
POL22492,CUST2623,PROD018,AGT070,2024-09-20,2026-09-10,Active
POL22493,CUST2950,PROD017,AGT113,2022-01-24,2023-01-19,Active
POL22494,CUST1091,PROD013,AGT082,2023-05-19,2024-05-13,Active
POL22495,CUST1325,PROD014,AGT116,2024-07-25,2027-07-10,Expired
POL22496,CUST2174,PROD002,AGT097,2023-09-15,2026-08-30,Expired
POL22497,CUST2709,PROD009,AGT038,2023-11-25,2025-11-14,Expired
POL22498,CUST0776,PROD002,AGT105,2022-12-21,2024-12-10,Expired
POL22499,CUST2034,PROD010,AGT030,2024-05-27,2025-05-22,Active
POL22500,CUST1088,PROD008,AGT094,2024-01-08,2024-07-06,Active
POL22501,CUST1822,PROD020,AGT090,2022-04-17,2024-04-06,Cancelled
POL22502,CUST0933,PROD016,AGT009,2022-02-05,2024-01-26,Active
POL22503,CUST0109,PROD013,AGT026,2020-08-15,2021-08-10,Active
POL22504,CUST1679,PROD011,AGT086,2024-10-21,2027-10-06,Expired
POL22505,CUST1988,PROD004,AGT044,2024-06-29,2025-06-24,Expired
POL22506,CUST2496,PROD007,AGT082,2023-03-04,2024-02-27,Active
POL22507,CUST2648,PROD015,AGT013,2020-09-01,2021-08-27,Cancelled
POL22508,CUST1097,PROD002,AGT033,2024-05-05,2025-04-30,Cancelled
POL22509,CUST0786,PROD019,AGT024,2022-01-05,2022-12-31,Cancelled
POL22510,CUST0802,PROD010,AGT043,2020-01-14,2021-01-08,Active
POL22511,CUST1585,PROD015,AGT062,2021-06-22,2021-12-19,Active
POL22512,CUST0655,PROD001,AGT098,2021-11-27,2022-11-22,Active
POL22513,CUST1579,PROD004,AGT037,2025-06-06,2026-06-01,Active
POL22514,CUST1241,PROD002,AGT046,2020-09-28,2021-03-27,Cancelled
POL22515,CUST0644,PROD013,AGT088,2025-06-17,2028-06-01,Active
POL22516,CUST1401,PROD019,AGT078,2020-11-04,2021-10-30,
POL22517,CUST1285,PROD002,AGT040,2024-06-05,2026-05-26,Expired
POL22518,CUST0178,PROD014,AGT042,2025-05-14,2027-05-04,Active
POL22519,CUST0841,PROD008,AGT095,2020-11-30,2021-11-25,Active
POL22520,CUST2111,PROD008,AGT069,2023-04-03,2024-03-28,Expired
POL22521,CUST2641,PROD006,AGT114,2021-03-11,2023-03-01,Active
POL22522,CUST2132,PROD009,AGT097,2024-10-28,2025-10-23,Cancelled
POL22523,CUST0132,PROD003,AGT016,2020-06-14,2023-05-30,Expired
POL22524,CUST2775,PROD020,AGT033,2025-05-07,2027-04-27,Expired
POL22525,CUST1784,PROD016,AGT062,2023-02-10,2024-02-05,Expired
POL22526,CUST0621,PROD008,AGT105,2023-12-27,2024-12-21,Expired
POL22527,CUST1874,PROD008,AGT033,2020-06-25,2022-06-15,Active
POL22528,CUST2880,PROD010,AGT091,2021-02-20,2022-02-15,Active
POL22529,CUST1343,PROD005,AGT053,2022-12-09,2025-11-23,Active
POL22530,CUST2681,PROD020,AGT016,2024-06-05,2027-05-21,Expired
POL22531,CUST0447,PROD016,AGT120,2023-12-20,2024-12-14,Expired
POL22532,CUST0307,PROD001,AGT099,2022-11-01,2024-10-21,
POL22533,CUST0107,PROD012,AGT108,2021-05-20,2022-05-15,Expired
POL22534,CUST0415,PROD012,AGT071,2025-06-23,2028-06-07,Active
POL22535,CUST1786,PROD001,AGT010,2023-03-24,2023-09-20,Active
POL22536,CUST2331,PROD005,AGT003,2023-09-18,2024-09-12,Active
POL22537,CUST0958,PROD017,AGT043,2022-07-11,2023-01-07,Expired
POL22538,CUST0078,PROD016,AGT049,2024-01-16,2026-01-05,Active
POL22539,CUST0673,PROD008,AGT109,2021-06-15,2021-12-12,Active
POL22540,CUST2344,PROD018,AGT034,2023-10-12,2024-10-06,Active
POL22541,CUST2339,PROD009,AGT076,2022-08-15,2023-02-11,Active
POL22542,CUST2888,PROD005,AGT073,2025-04-10,2025-10-07,Active
POL22543,CUST0490,PROD019,AGT096,2023-01-25,2024-01-20,Expired
POL22544,CUST2208,PROD004,AGT068,2022-03-20,2025-03-04,Expired
POL22545,CUST1704,PROD006,AGT009,2020-04-30,2021-04-25,Expired
POL22546,CUST2853,PROD016,AGT078,2022-10-19,2023-10-14,Expired
POL22547,CUST0450,PROD019,AGT109,2024-12-29,2025-12-24,Active
POL22548,CUST1242,PROD018,AGT003,2021-05-05,2023-04-25,Active
POL22549,CUST2097,PROD015,AGT005,2020-12-02,2021-11-27,Active
POL22550,CUST2600,PROD013,AGT018,2023-11-24,2024-11-18,Active
POL22551,CUST0773,PROD005,AGT059,2025-02-06,2027-01-27,Active
POL22552,CUST1425,PROD006,AGT033,2022-05-23,2023-05-18,Active
POL22553,CUST1016,PROD010,AGT075,2021-12-02,2022-11-27,Active
POL22554,CUST2507,PROD007,AGT006,2024-12-25,2025-06-23,Expired
POL22555,CUST1004,PROD005,AGT031,2022-07-12,2023-01-08,Active
POL22556,CUST0635,PROD004,AGT086,2023-04-22,2024-04-16,Active
POL22557,CUST0218,PROD014,AGT027,2020-05-31,2022-05-21,Active
POL22558,CUST2130,PROD012,AGT036,2024-12-07,2025-06-05,Expired
POL22559,CUST2992,PROD001,AGT082,2025-02-07,2025-08-06,Active
POL22560,CUST1400,PROD003,AGT104,2024-12-18,2025-12-13,Expired
POL22561,CUST0772,PROD005,AGT060,2024-10-18,2025-10-13,Active
POL22562,CUST0083,PROD010,AGT030,2025-01-05,2027-12-21,Active
POL22563,CUST2712,PROD014,AGT063,2022-07-12,2024-07-01,Active
POL22564,CUST1884,PROD011,AGT117,2020-01-01,2020-06-29,Active
POL22565,CUST0692,PROD020,AGT012,2023-03-29,2025-03-18,Active
POL22566,CUST1678,PROD014,AGT044,2021-03-27,2021-09-23,Active
POL22567,CUST0731,PROD018,AGT113,2020-05-31,2023-05-16,Active
POL22568,CUST0935,PROD009,AGT008,2024-05-06,2026-04-26,Active
POL22569,CUST0763,PROD016,AGT025,2020-08-30,2022-08-20,Active
POL22570,CUST2052,PROD007,AGT012,2024-12-24,2025-12-19,Active
POL22571,CUST0112,PROD005,AGT007,2020-02-17,2021-02-11,Expired
POL22572,CUST0149,PROD001,AGT096,2022-03-06,2023-03-01,Active
POL22573,CUST0569,PROD010,AGT115,2024-08-29,2025-08-24,Active
POL22574,CUST0917,PROD005,AGT084,2020-02-14,2022-02-03,Active
POL22575,CUST0632,PROD009,AGT072,2021-06-19,2022-06-14,Cancelled
POL22576,CUST2404,PROD007,AGT120,2023-01-27,2023-07-26,Cancelled
POL22577,CUST1861,PROD001,AGT066,2022-10-04,2025-09-18,Expired
POL22578,CUST0160,PROD008,AGT017,2024-02-29,2027-02-13,Expired
POL22579,CUST0878,PROD005,AGT099,2024-07-02,2025-06-27,Active
POL22580,CUST2868,PROD006,AGT056,2024-07-26,2027-07-11,Active
POL22581,CUST1728,PROD015,AGT089,2021-08-15,2023-08-05,
POL22582,CUST2831,PROD005,AGT087,2020-06-02,2023-05-18,Active
POL22583,CUST0908,PROD011,AGT043,2022-01-13,2024-01-03,Active
POL22584,CUST0425,PROD020,AGT105,2023-10-03,2024-09-27,Active
POL22585,CUST1336,PROD008,AGT034,2022-11-08,2023-05-07,Expired
POL22586,CUST0484,PROD009,AGT008,2024-03-10,2027-02-23,Expired
POL22587,CUST2393,PROD003,AGT052,2020-09-27,2023-09-12,Expired
POL22588,CUST1217,PROD018,AGT009,2023-06-01,2024-05-26,Active
POL22589,CUST1434,PROD017,AGT090,2025-06-29,2026-06-24,Expired
POL22590,CUST0131,PROD015,AGT072,2024-08-13,2025-08-08,Active
POL22591,CUST0308,PROD008,AGT095,2023-07-06,2024-06-30,Expired
POL22592,CUST1068,PROD002,AGT035,2024-03-15,2026-03-05,Cancelled
POL22593,CUST2280,PROD014,AGT043,2021-02-04,2022-01-30,Active
POL22594,CUST1876,PROD005,AGT067,2021-01-11,2022-01-06,Active
POL22595,CUST0451,PROD001,AGT004,2025-03-02,2026-02-25,Active
POL22596,CUST1623,PROD019,AGT049,2025-05-27,2027-05-17,Expired
POL22597,CUST1253,PROD013,AGT014,2021-10-08,2024-09-22,Expired
POL22598,CUST2532,PROD015,AGT077,2025-06-24,2026-06-19,Expired
POL22599,CUST0991,PROD008,AGT119,2022-09-18,2023-09-13,Expired
POL22600,CUST1547,PROD006,AGT085,2024-09-23,2025-09-18,Cancelled
POL22601,CUST1744,PROD004,AGT109,2024-12-03,2026-11-23,Active
POL22602,CUST2164,PROD011,AGT068,2021-03-24,2023-03-14,Active
POL22603,CUST2919,PROD015,AGT057,2021-07-01,2022-06-26,Expired
POL22604,CUST0133,PROD020,AGT040,2020-11-27,2023-11-12,Active
POL22605,CUST1392,PROD001,AGT071,2025-03-25,2027-03-15,Expired
POL22606,CUST1135,PROD012,AGT016,2024-07-02,2026-06-22,Active
POL22607,CUST1499,PROD013,AGT119,2020-06-02,2022-05-23,Active
POL22608,CUST0769,PROD016,AGT084,2025-02-25,2026-02-20,Active
POL22609,CUST2237,PROD017,AGT111,2023-11-25,2024-11-19,Active
POL22610,CUST0907,PROD012,AGT034,2020-10-29,2023-10-14,Expired
POL22611,CUST2713,PROD016,AGT071,2024-04-18,2026-04-08,Active
POL22612,CUST0687,PROD018,AGT082,2022-07-11,2023-07-06,Cancelled
POL22613,CUST0594,PROD012,AGT111,2022-04-08,2024-03-28,Active
POL22614,CUST0920,PROD018,AGT103,2022-10-27,2025-10-11,Active
POL22615,CUST2699,PROD018,AGT054,2023-04-18,2023-10-15,Expired
POL22616,CUST1007,PROD020,AGT077,2025-06-16,2025-12-13,Active
POL22617,CUST1751,PROD013,AGT027,2023-06-30,2026-06-14,Active
POL22618,CUST2928,PROD010,AGT051,2021-07-16,2022-07-11,Active
POL22619,CUST1790,PROD004,AGT102,2022-11-20,2024-11-09,Expired
POL22620,CUST2077,PROD003,AGT008,2025-06-23,2027-06-13,Active
POL22621,CUST2215,PROD003,AGT019,2024-06-15,2026-06-05,Active
POL22622,CUST1383,PROD014,AGT027,2020-03-28,2022-03-18,Active
POL22623,CUST1769,PROD009,AGT042,2024-06-10,2025-06-05,Active
POL22624,CUST2144,PROD011,AGT104,2021-10-24,2024-10-08,Expired
POL22625,CUST2780,PROD007,AGT105,2024-07-10,2025-07-05,Cancelled
