RenewalID,PolicyNo,RenewalDate,Amount,PaymentMethod
R20969,POL28889,23/06/2023,90000,Cash
R20970,POL28890,22/10/2021,45000,Card
R20971,POL28890,21/10/2022,120000,Cash
R20972,POL28891,19/08/2024,90000,Cash
R20973,POL28893,03/07/2025,120000,Transfer
R20974,POL28893,14/06/2026,180000,Card
R20975,POL28894,29/12/2023,90000,Cash
R20976,POL28896,12/03/2023,180000,Card
R20977,POL28897,15/04/2024,90000,Cash
R20978,POL28898,28/06/2025,45000,USSD
R20979,POL28899,27/06/2023,45000,USSD
R20980,POL28899,10/07/2024,180000,Card
R20981,POL28900,13/04/2026,"₦45,000",USSD
R20982,POL28901,11/10/2022,180000,Cash
R20983,POL28902,25/03/2021,45000,Transfer
R20984,POL28903,20/09/2026,60000,USSD
R20985,POL28904,12/08/2024,120000,Card
R20986,POL28905,15/09/2023,90000,Card
R20987,POL28907,23/11/2023,180000,USSD
R20988,POL28907,08/11/2024,45000,Card
R20989,POL28908,21/12/2025,,Transfer
R20990,POL28909,01/06/2025,45000,USSD
R20991,POL28909,25/05/2026,180000,Cash
R20992,POL28910,20/12/2023,180000,Transfer
R20993,POL28912,27/11/2024,90000,USSD
R20994,POL28914,04/04/2025,"₦90,000",Card
R20995,POL28915,07/07/2021,90000,Transfer
R20996,POL28916,30/08/2024,60000,USSD
R20997,POL28918,15/05/2025,45000,USSD
R20998,POL28919,16/09/2023,"₦120,000",USSD
R20999,POL28919,13/09/2024,180000,Cash
R21000,POL28920,04/06/2024,120000,Transfer
R21001,POL28923,24/09/2024,180000,USSD
R21002,POL28924,04/05/2027,180000,Transfer
R21003,POL28924,21/05/2028,90000,Cash
R21004,POL28926,25/11/2020,180000,Cash
R21005,POL28927,14/06/2026,120000,Cash
R21006,POL28928,05/10/2022,180000,Cash
R21007,POL28930,22/03/2022,45000,Transfer
R21008,POL28930,17/03/2023,90000,USSD
R21009,POL28931,07/08/2025,180000,Card
R21010,POL28932,09/12/2027,180000,Cash
R21011,POL28935,01/03/2028,120000,Card
R21012,POL28941,16/09/2023,"₦45,000",Card
R21013,POL28944,08/11/2023,45000,Card
R21014,POL28945,20/07/2025,90000,Cash
R21015,POL28950,04/02/2026,60000,USSD
R21016,POL28951,05/06/2022,120000,Cash
R21017,POL28952,12/01/2021,,Transfer
R21018,POL28953,03/12/2021,180000,Card
R21019,POL28954,26/02/2022,"₦120,000",Card
R21020,POL28955,09/01/2022,90000,Cash
R21021,POL28956,30/08/2025,120000,Card
R21022,POL28957,02/07/2023,180000,Cash
R21023,POL28958,25/11/2025,60000,Transfer
R21024,POL28958,09/11/2026,60000,Cash
R21025,POL28959,15/04/2026,180000,Card
R21026,POL28959,14/04/2027,90000,USSD
R21027,POL28960,18/04/2022,180000,USSD
R21028,POL28961,07/10/2025,120000,USSD
R21029,POL28962,05/07/2020,"₦45,000",Card
R21030,POL28965,09/05/2025,120000,Transfer
R21031,POL28965,14/04/2026,90000,Cash
R21032,POL28967,25/10/2022,60000,USSD
R21033,POL28969,24/10/2021,90000,USSD
R21034,POL28969,31/10/2022,180000,USSD
R21035,POL28970,06/08/2027,180000,Transfer
R21036,POL28971,14/07/2022,180000,Card
R21037,POL28972,08/02/2026,45000,USSD
R21038,POL28972,10/02/2027,60000,USSD
R21039,POL28976,04/02/2021,180000,Transfer
R21040,POL28977,13/03/2025,60000,Cash
R21041,POL28977,29/03/2026,"₦60,000",Card
R21042,POL28978,22/04/2023,120000,Transfer
R21043,POL28979,12/05/2022,45000,USSD
R21044,POL28980,09/12/2022,90000,Transfer
R21045,POL28981,18/01/2024,180000,USSD
R21046,POL28988,29/01/2025,60000,Cash
R21047,POL28989,14/02/2023,,Card
R21048,POL28993,17/11/2025,45000,USSD
R21049,POL28994,24/06/2027,90000,Card
R21050,POL28999,26/02/2025,90000,USSD
R21051,POL28999,04/03/2026,180000,Card
R21052,POL29000,12/11/2024,180000,Transfer
R21053,POL29000,26/10/2025,90000,Card
R21054,POL29001,30/04/2025,180000,Cash
R21055,POL29001,05/05/2026,60000,Card
R21056,POL29003,29/12/2023,60000,Card
R21057,POL29004,23/04/2023,120000,Cash
R21058,POL29004,25/04/2024,,Cash
R21059,POL29006,31/05/2024,60000,Cash
R21060,POL29007,27/02/2025,180000,Cash
R21061,POL29007,21/03/2026,120000,Cash
R21062,POL29008,03/01/2026,120000,Transfer
R21063,POL29009,15/10/2025,90000,Card
R21064,POL29010,13/04/2028,180000,Transfer
R21065,POL29011,25/06/2022,120000,Card
R21066,POL29013,20/07/2024,45000,Transfer
R21067,POL29017,13/03/2021,45000,Card
R21068,POL29020,12/03/2026,45000,USSD
R21069,POL29021,26/03/2026,90000,Cash
R21070,POL29022,15/11/2023,90000,Cash
R21071,POL29024,10/11/2026,90000,USSD
R21072,POL29024,06/11/2027,45000,Cash
R21073,POL29026,20/02/2022,60000,Transfer
R21074,POL29027,13/02/2022,120000,Card
R21075,POL29028,31/08/2026,60000,USSD
R21076,POL29032,26/11/2024,180000,USSD
R21077,POL29034,07/02/2024,120000,Transfer
R21078,POL29035,20/08/2023,,Card
R21079,POL29036,16/10/2023,45000,Transfer
R21080,POL29038,07/02/2023,60000,Transfer
R21081,POL29040,28/06/2023,"₦45,000",Transfer
R21082,POL29042,07/06/2022,120000,Card
R21083,POL29042,21/05/2023,180000,USSD
R21084,POL29043,27/10/2021,180000,Transfer
R21085,POL29045,08/03/2025,"₦180,000",USSD
R21086,POL29046,22/05/2025,120000,Transfer
R21087,POL29050,26/08/2025,60000,Cash
R21088,POL29050,22/09/2026,180000,USSD
R21089,POL29052,15/11/2024,"₦60,000",Transfer
R21090,POL29054,01/05/2026,180000,USSD
R21091,POL29055,31/12/2025,120000,Cash
R21092,POL29057,02/11/2025,180000,Card
R21093,POL29058,04/11/2023,120000,Transfer
R21094,POL29064,10/06/2021,45000,Cash
R21095,POL29065,10/07/2026,90000,Transfer
R21096,POL29065,20/07/2027,45000,Cash
R21097,POL29066,30/08/2026,60000,Card
R21098,POL29067,27/09/2023,60000,Cash
R21099,POL29068,07/04/2023,60000,Cash
R21100,POL29069,16/02/2021,"₦90,000",Cash
R21101,POL29071,18/12/2024,60000,USSD
R21102,POL29076,26/04/2022,120000,Transfer
R21103,POL29077,14/03/2022,180000,Cash
R21104,POL29077,18/02/2023,180000,Transfer
R21105,POL29083,07/04/2021,90000,Transfer
R21106,POL29083,02/04/2022,"₦180,000",Card
R21107,POL29084,29/05/2023,60000,USSD
R21108,POL29086,26/04/2026,90000,Cash
R21109,POL29088,12/02/2021,180000,Transfer
R21110,POL29090,28/05/2026,120000,Cash
R21111,POL29091,28/11/2027,60000,Transfer
R21112,POL29092,15/01/2022,120000,Card
R21113,POL29094,21/02/2024,120000,USSD
R21114,POL29097,01/09/2023,90000,Card
R21115,POL29099,13/06/2021,120000,Transfer
R21116,POL29100,10/11/2022,45000,USSD
R21117,POL29100,28/10/2023,60000,Card
R21118,POL29101,11/01/2023,90000,Card
R21119,POL29102,31/10/2021,60000,USSD
R21120,POL29103,22/06/2024,90000,USSD
R21121,POL29104,24/07/2024,180000,USSD
R21122,POL29105,28/08/2023,180000,Card
R21123,POL29106,06/10/2025,45000,Transfer
R21124,POL29107,01/04/2024,45000,Card
R21125,POL29108,13/03/2024,60000,Transfer
R21126,POL29110,23/06/2027,180000,USSD
R21127,POL29111,18/03/2026,60000,Transfer
R21128,POL29113,02/04/2026,60000,Card
R21129,POL29115,06/09/2021,45000,Card
R21130,POL29119,18/04/2026,45000,Transfer
R21131,POL29119,17/04/2027,120000,USSD
R21132,POL29120,26/05/2023,"₦45,000",Cash
R21133,POL29121,24/08/2025,45000,Transfer
R21134,POL29122,21/04/2024,"₦90,000",Transfer
R21135,POL29123,03/02/2024,45000,USSD
R21136,POL29124,08/09/2022,45000,Cash
R21137,POL29127,14/11/2024,180000,Card
R21138,POL29128,15/04/2024,180000,Transfer
R21139,POL29129,24/11/2022,45000,USSD
R21140,POL29132,17/02/2023,60000,Cash
R21141,POL29133,19/11/2024,180000,Card
R21142,POL29134,25/04/2027,60000,Transfer
R21143,POL29135,13/02/2023,60000,USSD
R21144,POL29136,29/03/2025,45000,Transfer
R21145,POL29138,22/07/2026,45000,Transfer
R21146,POL29140,29/12/2022,"₦90,000",USSD
R21147,POL29141,11/03/2023,90000,USSD
R21148,POL29142,03/07/2023,180000,Card
R21149,POL29145,18/07/2021,60000,USSD
R21150,POL29145,12/08/2022,90000,Transfer
R21151,POL29147,21/02/2024,120000,Transfer
R21152,POL29147,25/02/2025,"₦45,000",Cash
R21153,POL29148,02/06/2025,180000,Card
R21154,POL29150,20/02/2026,90000,Card
R21155,POL29151,09/03/2023,120000,USSD
R21156,POL29152,11/01/2028,,USSD
R21157,POL29153,30/06/2026,90000,Cash
R21158,POL29155,04/07/2026,60000,Cash
R21159,POL29156,20/09/2024,"₦45,000",Cash
R21160,POL29157,08/12/2024,180000,USSD
R21161,POL29158,31/10/2023,"₦45,000",Cash
R21162,POL29159,31/08/2022,90000,USSD
R21163,POL29160,28/04/2025,120000,Transfer
R21164,POL29161,16/12/2027,45000,Cash
R21165,POL29163,11/09/2021,"₦60,000",Card
R21166,POL29164,08/02/2027,60000,USSD
R21167,POL29164,16/01/2028,60000,USSD
R21168,POL29165,20/12/2021,90000,Cash
R21169,POL29168,10/11/2024,180000,Card
R21170,POL29170,11/09/2021,45000,Cash
R21171,POL29171,07/11/2023,180000,Cash
R21172,POL29172,25/09/2024,45000,Card
R21173,POL29172,13/10/2025,180000,Transfer
R21174,POL29173,24/10/2021,45000,Transfer
R21175,POL29175,08/11/2025,120000,Cash
R21176,POL29177,29/09/2025,180000,Card
R21177,POL29178,16/09/2027,60000,USSD
R21178,POL29183,22/02/2023,45000,Card
R21179,POL29184,05/01/2024,120000,Transfer
R21180,POL29185,11/10/2021,60000,Transfer
R21181,POL29185,15/09/2022,45000,Transfer
R21182,POL29188,16/07/2021,60000,USSD
R21183,POL29189,02/10/2022,120000,Cash
R21184,POL29194,19/10/2022,180000,USSD
R21185,POL29196,24/10/2025,45000,Cash
R21186,POL29196,19/10/2026,45000,Card
R21187,POL29198,10/04/2025,120000,Transfer
R21188,POL29199,15/07/2022,180000,Cash
R21189,POL29199,22/07/2023,180000,Transfer
R21190,POL29200,18/04/2023,60000,Card
R21191,POL29203,21/05/2027,180000,Transfer
R21192,POL29205,27/02/2024,120000,Card
R21193,POL29206,22/01/2024,60000,Card
R21194,POL29207,10/11/2023,90000,USSD
R21195,POL29208,17/03/2026,"₦45,000",Card
R21196,POL29208,13/03/2027,120000,Transfer
R21197,POL29210,27/07/2023,180000,Transfer
R21198,POL29211,29/01/2025,60000,Transfer
R21199,POL29212,19/12/2026,"₦180,000",Card
R21200,POL29213,15/06/2027,90000,Card
R21201,POL29214,17/05/2024,45000,Transfer
R21202,POL29215,17/12/2025,60000,Card
R21203,POL29216,18/02/2023,60000,USSD
R21204,POL29217,27/09/2021,45000,Transfer
R21205,POL29219,17/11/2023,45000,Card
R21206,POL29219,16/11/2024,45000,Cash
R21207,POL29222,26/06/2024,"₦45,000",Cash
R21208,POL29226,28/01/2026,45000,Card
R21209,POL29230,08/07/2024,90000,USSD
R21210,POL29232,26/09/2021,180000,Card
R21211,POL29234,01/07/2023,120000,Card
R21212,POL29235,18/03/2022,180000,Card
R21213,POL29237,22/09/2021,90000,Cash
R21214,POL29238,11/06/2023,90000,Transfer
R21215,POL29239,27/10/2022,180000,Card
R21216,POL29240,16/07/2025,45000,Cash
R21217,POL29242,12/05/2024,90000,USSD
R21218,POL29243,22/08/2025,180000,Transfer
R21219,POL29243,07/08/2026,60000,Cash
R21220,POL29244,29/05/2023,120000,Cash
R21221,POL29245,07/09/2025,"₦90,000",Card
R21222,POL29247,11/01/2026,120000,Cash
R21223,POL29248,11/05/2024,90000,Card
R21224,POL29249,08/11/2023,120000,Transfer
R21225,POL29250,20/10/2021,120000,Transfer
R21226,POL29251,28/08/2024,"₦45,000",USSD
R21227,POL29253,16/08/2025,45000,Transfer
R21228,POL29254,09/04/2025,90000,Transfer
R21229,POL29255,29/11/2021,90000,Cash
R21230,POL29257,31/10/2027,"₦120,000",Card
R21231,POL29258,12/07/2021,180000,Cash
R21232,POL29259,04/11/2025,60000,Transfer
R21233,POL29264,22/01/2025,60000,USSD
R21234,POL29265,06/07/2023,180000,Transfer
R21235,POL29266,13/05/2025,120000,Card
R21236,POL29268,06/04/2026,"₦120,000",Card
R21237,POL29270,09/11/2025,60000,Transfer
R21238,POL29271,03/03/2025,90000,Card
R21239,POL29275,16/06/2021,180000,Cash
R21240,POL29275,13/06/2022,"₦120,000",Card
R21241,POL29276,19/11/2025,120000,Transfer
R21242,POL29277,17/11/2021,120000,USSD
R21243,POL29278,12/07/2022,45000,Card
R21244,POL29279,25/05/2025,120000,Card
R21245,POL29280,21/04/2027,90000,Transfer
R21246,POL29281,08/02/2023,120000,Transfer
R21247,POL29282,26/12/2020,45000,USSD
R21248,POL29282,11/01/2022,90000,Transfer
R21249,POL29283,07/01/2023,90000,Cash
R21250,POL29284,25/07/2022,60000,Cash
R21251,POL29285,15/11/2025,90000,Transfer
R21252,POL29286,13/12/2026,45000,USSD
R21253,POL29286,17/12/2027,90000,Cash
R21254,POL29287,27/04/2026,90000,Transfer
R21255,POL29288,18/09/2025,"₦45,000",Cash
R21256,POL29289,09/03/2024,120000,Cash
R21257,POL29292,22/04/2026,"₦45,000",Card
R21258,POL29294,16/06/2021,120000,Card
R21259,POL29295,02/09/2020,90000,USSD
R21260,POL29297,19/04/2022,90000,Transfer
R21261,POL29298,01/05/2026,60000,Cash
R21262,POL29298,27/04/2027,,USSD
R21263,POL29299,11/05/2023,180000,Cash
R21264,POL29302,15/09/2025,180000,Cash
R21265,POL29303,15/08/2027,60000,Transfer
R21266,POL29304,30/05/2027,45000,Card
R21267,POL29305,07/03/2026,90000,Cash
R21268,POL29307,25/06/2026,60000,Card
R21269,POL29308,28/10/2023,45000,Transfer
R21270,POL29309,10/10/2025,90000,Transfer
R21271,POL29310,18/12/2023,45000,USSD
R21272,POL29311,21/06/2027,"₦90,000",Transfer
R21273,POL29313,02/06/2026,180000,Cash
R21274,POL29314,23/08/2022,,Cash
R21275,POL29314,22/08/2023,60000,Card
R21276,POL29315,14/04/2024,180000,Transfer
R21277,POL29315,18/04/2025,60000,Card
R21278,POL29317,07/02/2024,180000,USSD
R21279,POL29320,01/09/2025,45000,USSD
R21280,POL29322,25/08/2023,180000,USSD
R21281,POL29322,09/08/2024,90000,Transfer
R21282,POL29324,10/09/2020,90000,Card
R21283,POL29324,14/09/2021,"₦45,000",Card
R21284,POL29326,25/01/2024,180000,Transfer
R21285,POL29329,29/09/2025,180000,USSD
R21286,POL29329,11/10/2026,"₦90,000",Transfer
R21287,POL29331,14/01/2026,90000,Cash
R21288,POL29333,14/10/2025,90000,Transfer
R21289,POL29333,05/11/2026,120000,Transfer
R21290,POL29337,29/11/2025,180000,Transfer
R21291,POL29338,12/04/2021,60000,USSD
R21292,POL29341,15/11/2026,60000,USSD
R21293,POL29343,23/12/2023,180000,Transfer
R21294,POL29344,13/02/2028,90000,Card
R21295,POL29345,14/01/2024,60000,Transfer
R21296,POL29346,21/05/2024,90000,Transfer
R21297,POL29347,07/12/2026,"₦90,000",Transfer
R21298,POL29347,05/12/2027,"₦120,000",Cash
R21299,POL29348,17/01/2026,45000,USSD
R21300,POL29349,29/11/2024,45000,Card
R21301,POL29349,20/12/2025,45000,USSD
R21302,POL29350,21/12/2022,45000,Transfer
R21303,POL29350,06/01/2024,120000,Cash
R21304,POL29351,05/12/2025,60000,USSD
R21305,POL29352,20/11/2025,120000,USSD
R21306,POL29352,23/11/2026,180000,Cash
R21307,POL29353,27/11/2025,120000,Card
R21308,POL29354,16/04/2021,60000,USSD
R21309,POL29355,04/07/2025,45000,Transfer
R21310,POL29357,20/01/2025,45000,Cash
R21311,POL29357,24/01/2026,45000,Transfer
R21312,POL29358,27/04/2023,180000,Card
R21313,POL29359,15/04/2022,90000,Card
R21314,POL29361,24/07/2024,90000,Card
R21315,POL29362,01/03/2028,120000,Card
R21316,POL29363,29/10/2025,90000,Card
R21317,POL29363,21/10/2026,180000,Card
R21318,POL29364,24/04/2024,45000,Card
R21319,POL29365,11/01/2022,120000,Card
R21320,POL29366,08/04/2021,90000,USSD
R21321,POL29366,13/03/2022,"₦180,000",USSD
R21322,POL29367,08/02/2027,120000,Transfer
R21323,POL29371,15/12/2022,60000,USSD
R21324,POL29372,03/11/2027,90000,Cash
R21325,POL29373,06/09/2022,180000,Cash
R21326,POL29377,07/03/2024,"₦180,000",Cash
R21327,POL29377,23/03/2025,90000,USSD
R21328,POL29378,30/05/2023,180000,Card
R21329,POL29379,05/08/2022,120000,Transfer
R21330,POL29379,07/08/2023,180000,Card
R21331,POL29380,26/08/2025,90000,Card
R21332,POL29380,30/08/2026,180000,Card
R21333,POL29385,12/05/2022,180000,Card
R21334,POL29389,29/12/2024,120000,Transfer
R21335,POL29390,12/11/2024,120000,Cash
R21336,POL29391,31/03/2022,120000,Card
R21337,POL29392,26/06/2021,60000,Card
R21338,POL29392,15/07/2022,45000,Cash
R21339,POL29393,09/02/2026,"₦180,000",Cash
R21340,POL29393,06/03/2027,60000,USSD
R21341,POL29399,16/10/2023,"₦45,000",Card
R21342,POL29402,23/04/2023,60000,Cash
R21343,POL29402,17/05/2024,120000,Card
R21344,POL29403,12/03/2025,60000,Card
R21345,POL29404,20/11/2025,120000,Transfer
R21346,POL29404,13/11/2026,"₦90,000",Cash
R21347,POL29405,30/12/2023,60000,Cash
R21348,POL29409,20/04/2022,45000,Cash
R21349,POL29410,17/09/2026,90000,Cash
R21350,POL29411,06/10/2025,180000,Cash
R21351,POL29412,16/07/2022,180000,Card
R21352,POL29412,23/07/2023,180000,USSD
R21353,POL29414,07/04/2023,120000,USSD
R21354,POL29416,18/03/2021,120000,Transfer
R21355,POL29417,01/07/2024,45000,Cash
R21356,POL29419,30/01/2023,180000,Transfer
R21357,POL29419,29/01/2024,60000,Cash
R21358,POL29425,12/01/2024,45000,Card
R21359,POL29426,13/08/2020,,Card
R21360,POL29427,12/10/2023,180000,Transfer
R21361,POL29428,14/08/2022,60000,Cash
R21362,POL29428,16/07/2023,45000,Cash
R21363,POL29430,25/08/2025,180000,Transfer
R21364,POL29431,02/01/2023,45000,Cash
R21365,POL29432,24/09/2023,120000,USSD
R21366,POL29433,02/06/2021,45000,Cash
R21367,POL29434,18/11/2024,90000,USSD
R21368,POL29435,26/11/2025,180000,Transfer
R21369,POL29437,25/05/2024,120000,Transfer
R21370,POL29437,25/05/2025,90000,Transfer
R21371,POL29438,20/08/2020,,Card
R21372,POL29439,23/12/2021,60000,Card
R21373,POL29441,30/01/2025,45000,Transfer
R21374,POL29442,11/09/2021,180000,Cash
R21375,POL29444,18/02/2026,"₦60,000",Card
R21376,POL29446,12/01/2025,120000,Transfer
R21377,POL29449,11/05/2024,180000,Card
R21378,POL29451,04/01/2026,"₦120,000",Transfer
R21379,POL29451,20/12/2026,45000,Card
R21380,POL29452,24/04/2028,45000,Card
R21381,POL29453,11/03/2023,60000,Transfer
R21382,POL29454,06/04/2026,120000,Card
R21383,POL29455,26/11/2025,90000,Card
R21384,POL29458,05/06/2025,45000,Card
R21385,POL29461,03/03/2025,90000,Cash
R21386,POL29465,13/03/2026,90000,Cash
R21387,POL29466,14/10/2024,"₦60,000",Card
R21388,POL29467,17/06/2027,180000,Card
R21389,POL29469,24/05/2026,120000,Card
R21390,POL29472,21/04/2025,90000,Card
R21391,POL29474,01/03/2022,120000,USSD
R21392,POL29474,04/03/2023,180000,Transfer
R21393,POL29475,28/01/2023,120000,Cash
R21394,POL29477,19/06/2026,60000,Transfer
R21395,POL29478,02/02/2022,45000,Cash
R21396,POL29479,26/09/2021,180000,Card
R21397,POL29480,05/01/2024,"₦120,000",Card
R21398,POL29481,07/03/2023,120000,Card
R21399,POL29482,14/10/2024,"₦180,000",Cash
R21400,POL29483,30/06/2022,180000,USSD
R21401,POL29483,01/07/2023,90000,Card
R21402,POL29485,28/06/2021,60000,USSD
R21403,POL29486,13/12/2026,60000,Cash
R21404,POL29489,01/07/2023,,Card
R21405,POL29490,25/03/2024,"₦60,000",Card
R21406,POL29494,30/12/2026,90000,Cash
R21407,POL29501,11/02/2023,120000,USSD
R21408,POL29503,24/09/2024,180000,Transfer
R21409,POL29504,11/03/2026,180000,USSD
R21410,POL29506,13/12/2026,120000,Cash
R21411,POL29508,02/10/2021,60000,Card
R21412,POL29509,11/05/2026,120000,Cash
R21413,POL29513,10/03/2025,180000,Cash
R21414,POL29515,03/12/2023,90000,USSD
R21415,POL29516,27/08/2024,"₦45,000",Transfer
R21416,POL29517,11/10/2024,90000,Transfer
R21417,POL29521,28/01/2023,45000,Transfer
R21418,POL29522,03/07/2023,"₦45,000",Cash
R21419,POL29523,31/07/2025,60000,Transfer
R21420,POL29523,14/08/2026,180000,Cash
R21421,POL29525,25/11/2024,45000,Transfer
R21422,POL29526,08/04/2021,180000,USSD
R21423,POL29530,17/08/2025,120000,Cash
R21424,POL29531,13/11/2024,"₦120,000",Card
R21425,POL29531,20/11/2025,"₦180,000",USSD
R21426,POL29533,27/09/2022,45000,USSD
R21427,POL29535,11/12/2023,90000,USSD
R21428,POL29538,02/03/2026,120000,Transfer
R21429,POL29540,28/10/2025,120000,Transfer
R21430,POL29540,07/11/2026,90000,Card
R21431,POL29541,17/06/2021,120000,Cash
R21432,POL29543,24/10/2025,"₦120,000",Transfer
R21433,POL29544,06/11/2023,120000,Cash
R21434,POL29544,05/11/2024,180000,Transfer
R21435,POL29545,17/11/2024,180000,USSD
R21436,POL29546,23/02/2023,90000,USSD
R21437,POL29546,18/02/2024,"₦90,000",USSD
R21438,POL29547,16/07/2022,90000,Cash
R21439,POL29548,26/10/2026,120000,Card
R21440,POL29549,28/04/2022,,USSD
R21441,POL29551,12/06/2024,"₦180,000",Transfer
R21442,POL29552,03/01/2023,60000,Card
R21443,POL29553,30/06/2021,90000,USSD
R21444,POL29555,02/01/2027,90000,Card
R21445,POL29556,08/11/2022,120000,USSD
R21446,POL29556,21/11/2023,180000,Transfer
R21447,POL29558,18/09/2025,120000,Transfer
R21448,POL29558,23/09/2026,180000,Card
R21449,POL29560,17/08/2023,60000,USSD
R21450,POL29561,27/03/2022,"₦45,000",Transfer
R21451,POL29562,03/10/2025,120000,Transfer
R21452,POL29563,01/10/2022,120000,USSD
R21453,POL29564,20/07/2024,60000,Card
R21454,POL29566,17/07/2023,"₦120,000",Cash
R21455,POL29566,02/08/2024,45000,Transfer
R21456,POL29567,25/02/2023,"₦90,000",Card
R21457,POL29567,06/03/2024,120000,USSD
R21458,POL29568,09/09/2025,60000,USSD
R21459,POL29569,25/02/2022,180000,USSD
R21460,POL29570,11/02/2026,180000,Transfer
R21461,POL29571,01/07/2023,90000,Card
R21462,POL29575,30/08/2023,45000,Cash
R21463,POL29576,23/01/2022,45000,USSD
R21464,POL29581,12/02/2027,90000,Card
R21465,POL29582,17/09/2022,45000,USSD
R21466,POL29582,22/09/2023,180000,Transfer
R21467,POL29584,30/11/2023,"₦90,000",USSD
R21468,POL29585,21/08/2023,120000,Transfer
R21469,POL29586,09/09/2023,60000,USSD
R21470,POL29587,23/05/2026,60000,Transfer
R21471,POL29588,08/06/2026,45000,Cash
R21472,POL29590,04/07/2025,45000,Card
R21473,POL29591,21/04/2026,90000,USSD
R21474,POL29592,15/10/2024,60000,Cash
R21475,POL29594,01/09/2022,180000,Transfer
R21476,POL29595,26/02/2024,60000,Transfer
R21477,POL29597,25/12/2024,120000,Cash
R21478,POL29600,03/09/2022,180000,USSD
R21479,POL29601,16/09/2023,60000,Transfer
R21480,POL29603,09/07/2022,60000,USSD
R21481,POL29605,28/03/2025,90000,USSD
R21482,POL29606,21/04/2026,,USSD
R21483,POL29607,24/02/2021,180000,Card
R21484,POL29608,10/02/2026,120000,Cash
R21485,POL29611,08/05/2025,180000,USSD
R21486,POL29612,06/06/2025,180000,Card
R21487,POL29613,23/01/2024,60000,Transfer
R21488,POL29614,30/01/2022,120000,USSD
R21489,POL29616,13/03/2021,180000,Cash
R21490,POL29619,23/02/2027,180000,USSD
R21491,POL29620,12/12/2023,45000,Card
R21492,POL29621,02/06/2023,"₦180,000",USSD
R21493,POL29622,18/06/2021,"₦45,000",Transfer
R21494,POL29622,31/05/2022,90000,Card
R21495,POL29624,08/10/2023,,Card
R21496,POL29626,20/07/2027,90000,Transfer
R21497,POL29627,20/03/2023,"₦120,000",USSD
R21498,POL29628,01/12/2022,90000,Card
