IncidentID,ClaimID,IncidentDate,IncidentType,Severity,Description
INC09689,CLM05085,22/12/2022,Theft,Low,Severe flood in property
INC09690,CLM05086,10/06/2024,Medical Emergency,Medium,Vehicle collision on express road
INC09691,CLM05086,22/06/2024,Medical Emergency,Medium,Engine damage reported
INC09692,CLM05087,19/02/2024,Electrical Surge,Low,Broken window and missing items
INC09693,CLM05087,26/02/2024,Collision,Low,Stolen belongings reported
INC09694,CLM05087,24/01/2024,Fire Outbreak,Low,Minor scratch
INC09695,CLM05088,15/01/2023,Medical Emergency,Medium,Vehicle collision on express road
INC09696,CLM05089,01/12/2022,Fire Outbreak,Medium,Vehicle collision on express road
INC09697,CLM05089,23/11/2022,Collision,Medium,Severe flood in property
INC09698,CLM05090,14/08/2020,Road Accident,High,Severe flood in property
INC09699,CLM05090,23/08/2020,Water Leakage,Low,Engine damage reported
INC09700,CLM05091,01/04/2022,Electrical Surge,Low,Admitted for 3 days
INC09701,CLM05091,28/04/2022,Theft,Low,Severe flood in property
INC09702,CLM05091,23/03/2022,Fire Outbreak,Low,Stolen belongings reported
INC09703,CLM05092,17/06/2021,Collision,Medium,Admitted for 3 days
INC09704,CLM05093,08/08/2024,Collision,Medium,Minor scratch
INC09705,CLM05094,08/04/2022,Collision,Low,Water damage to electronics
INC09706,CLM05094,09/04/2022,Medical Emergency,Low,Minor scratch
INC09707,CLM05094,20/03/2022,Electrical Surge,Low,Admitted for 3 days
INC09708,CLM05095,12/07/2025,Fire Outbreak,Low,Stolen belongings reported
INC09709,CLM05095,29/06/2025,Electrical Surge,Low,Admitted for 3 days
INC09710,CLM05096,22/11/2020,Burglary,Low,Smoke damage to living room
INC09711,CLM05096,18/11/2020,Medical Emergency,High,Broken window and missing items
INC09712,CLM05097,27/11/2022,Medical Emergency,Medium,Broken window and missing items
INC09713,CLM05098,16/12/2020,Flood Damage,Medium,Stolen belongings reported
INC09714,CLM05098,28/12/2020,Collision,Low,Smoke damage to living room
INC09715,CLM05098,31/12/2020,Theft,Medium,Smoke damage to living room
INC09716,CLM05099,16/06/2020,Water Leakage,Low,Stolen belongings reported
INC09717,CLM05099,30/06/2020,Collision,Medium,Broken window and missing items
INC09718,CLM05100,30/12/2020,Collision,Low,Engine damage reported
INC09719,CLM05100,15/01/2021,Flood Damage,Low,Vehicle collision on express road
INC09720,CLM05101,03/12/2024,Burglary,Medium,Engine damage reported
INC09721,CLM05102,25/01/2024,Electrical Surge,Low,Vehicle collision on express road
INC09722,CLM05102,09/02/2024,Electrical Surge,Medium,Severe flood in property
INC09723,CLM05103,06/04/2024,Electrical Surge,High,Engine damage reported
INC09724,CLM05104,15/04/2024,Electrical Surge,High,Admitted for 3 days
INC09725,CLM05104,09/04/2024,Flood Damage,Medium,Engine damage reported
INC09726,CLM05105,19/04/2024,Fire Outbreak,Medium,Severe flood in property
INC09727,CLM05105,18/05/2024,Burglary,Low,Admitted for 3 days
INC09728,CLM05105,01/05/2024,Collision,Medium,Vehicle collision on express road
INC09729,CLM05106,09/02/2026,Fire Outbreak,Medium,Broken window and missing items
INC09730,CLM05107,14/05/2021,Fire Outbreak,High,Severe flood in property
INC09731,CLM05107,10/05/2021,Burglary,Medium,Broken window and missing items
INC09732,CLM05108,22/11/2025,Medical Emergency,Low,Broken window and missing items
INC09733,CLM05109,02/08/2024,Fire Outbreak,Low,Vehicle collision on express road
INC09734,CLM05109,24/08/2024,Theft,Low,Admitted for 3 days
INC09735,CLM05109,07/09/2024,Road Accident,Medium,Smoke damage to living room
INC09736,CLM05110,26/09/2020,Fire Outbreak,Medium,Smoke damage to living room
INC09737,CLM05110,08/09/2020,Water Leakage,Low,Engine damage reported
INC09738,CLM05111,01/10/2022,Electrical Surge,Medium,Engine damage reported
INC09739,CLM05111,03/09/2022,Burglary,Medium,Stolen belongings reported
INC09740,CLM05112,29/11/2025,Collision,Medium,Broken window and missing items
INC09741,CLM05112,15/12/2025,Burglary,Low,Broken window and missing items
INC09742,CLM05112,10/12/2025,Theft,Medium,Broken window and missing items
INC09743,CLM05113,19/05/2021,Road Accident,Low,Stolen belongings reported
INC09744,CLM05114,08/10/2024,Road Accident,High,Minor scratch
INC09745,CLM05114,30/09/2024,Collision,Low,Broken window and missing items
INC09746,CLM05115,03/12/2021,Burglary,Low,Severe flood in property
INC09747,CLM05115,24/11/2021,Electrical Surge,Medium,Engine damage reported
INC09748,CLM05116,21/05/2025,Water Leakage,Medium,Smoke damage to living room
INC09749,CLM05116,14/05/2025,Water Leakage,Low,Admitted for 3 days
INC09750,CLM05117,23/02/2025,Burglary,High,Smoke damage to living room
INC09751,CLM05117,02/03/2025,Medical Emergency,Low,Admitted for 3 days
INC09752,CLM05117,03/03/2025,Collision,Low,Smoke damage to living room
INC09753,CLM05118,28/10/2025,Collision,Medium,Severe flood in property
INC09754,CLM05118,07/11/2025,Medical Emergency,Low,Severe flood in property
INC09755,CLM05119,17/05/2021,Electrical Surge,Low,Engine damage reported
INC09756,CLM05119,29/05/2021,Medical Emergency,Low,Engine damage reported
INC09757,CLM05120,21/06/2022,Collision,Medium,Stolen belongings reported
INC09758,CLM05120,18/06/2022,Medical Emergency,High,Water damage to electronics
INC09759,CLM05121,04/12/2024,Collision,Low,Water damage to electronics
INC09760,CLM05121,15/11/2024,Theft,Medium,Water damage to electronics
INC09761,CLM05122,18/05/2023,Road Accident,Low,Admitted for 3 days
INC09762,CLM05122,03/06/2023,Theft,Low,Smoke damage to living room
INC09763,CLM05123,02/02/2024,Fire Outbreak,Low,Severe flood in property
INC09764,CLM05123,06/03/2024,Electrical Surge,Medium,Stolen belongings reported
INC09765,CLM05123,16/02/2024,Collision,Medium,Water damage to electronics
INC09766,CLM05124,19/08/2026,Electrical Surge,Medium,Minor scratch
INC09767,CLM05124,06/08/2026,Electrical Surge,Low,Water damage to electronics
INC09768,CLM05124,08/08/2026,Fire Outbreak,High,Minor scratch
INC09769,CLM05125,07/03/2021,Electrical Surge,Low,Minor scratch
INC09770,CLM05125,05/03/2021,Electrical Surge,Low,Engine damage reported
INC09771,CLM05126,07/03/2020,Fire Outbreak,Medium,Water damage to electronics
INC09772,CLM05126,28/02/2020,Medical Emergency,Low,Admitted for 3 days
INC09773,CLM05127,22/12/2023,Medical Emergency,Low,Minor scratch
INC09774,CLM05127,30/11/2023,Flood Damage,Medium,Vehicle collision on express road
INC09775,CLM05128,26/04/2022,Collision,Low,Admitted for 3 days
INC09776,CLM05128,25/05/2022,Collision,Low,Broken window and missing items
INC09777,CLM05128,22/05/2022,Electrical Surge,Medium,Smoke damage to living room
INC09778,CLM05129,16/04/2023,Theft,Low,Severe flood in property
INC09779,CLM05129,07/05/2023,Electrical Surge,Low,Admitted for 3 days
INC09780,CLM05130,06/12/2025,Theft,Low,Severe flood in property
INC09781,CLM05130,24/12/2025,Electrical Surge,Medium,Stolen belongings reported
INC09782,CLM05131,18/06/2026,Road Accident,Low,Admitted for 3 days
INC09783,CLM05131,07/07/2026,Fire Outbreak,Low,Engine damage reported
INC09784,CLM05132,03/11/2020,Electrical Surge,Low,Severe flood in property
INC09785,CLM05132,02/10/2020,Electrical Surge,Medium,Engine damage reported
INC09786,CLM05132,08/11/2020,Burglary,Low,Stolen belongings reported
INC09787,CLM05133,06/08/2025,Electrical Surge,Low,Water damage to electronics
INC09788,CLM05133,07/07/2025,Theft,Low,Stolen belongings reported
INC09789,CLM05134,12/06/2025,Burglary,Low,Vehicle collision on express road
INC09790,CLM05134,23/06/2025,Electrical Surge,Low,Stolen belongings reported
INC09791,CLM05135,12/06/2027,Fire Outbreak,Medium,Stolen belongings reported
INC09792,CLM05136,02/05/2024,Water Leakage,Medium,Admitted for 3 days
INC09793,CLM05136,30/04/2024,Water Leakage,Low,Smoke damage to living room
INC09794,CLM05137,11/04/2022,Electrical Surge,Low,Water damage to electronics
INC09795,CLM05137,07/05/2022,Collision,Medium,Smoke damage to living room
INC09796,CLM05138,03/12/2024,Burglary,Low,Minor scratch
INC09797,CLM05138,16/12/2024,Collision,Low,Smoke damage to living room
INC09798,CLM05139,01/06/2024,Electrical Surge,Medium,Water damage to electronics
INC09799,CLM05139,18/05/2024,Theft,High,Engine damage reported
INC09800,CLM05140,29/07/2025,Electrical Surge,Low,Severe flood in property
INC09801,CLM05140,25/08/2025,Fire Outbreak,Low,Water damage to electronics
INC09802,CLM05141,06/06/2022,Fire Outbreak,Low,Broken window and missing items
INC09803,CLM05142,06/12/2022,Collision,Medium,Stolen belongings reported
INC09804,CLM05142,22/12/2022,Road Accident,Low,Broken window and missing items
INC09805,CLM05143,29/08/2022,Electrical Surge,Low,Water damage to electronics
INC09806,CLM05143,20/08/2022,Medical Emergency,Low,Minor scratch
INC09807,CLM05144,02/07/2022,Medical Emergency,Medium,Severe flood in property
INC09808,CLM05145,14/07/2025,Electrical Surge,Medium,Severe flood in property
INC09809,CLM05145,04/07/2025,Medical Emergency,Low,Admitted for 3 days
INC09810,CLM05146,19/10/2021,Water Leakage,Low,Smoke damage to living room
INC09811,CLM05146,16/10/2021,Fire Outbreak,High,Water damage to electronics
INC09812,CLM05147,23/02/2026,Water Leakage,Low,Minor scratch
INC09813,CLM05147,01/03/2026,Water Leakage,Medium,Water damage to electronics
INC09814,CLM05148,29/11/2022,Collision,Medium,Severe flood in property
INC09815,CLM05148,05/12/2022,Water Leakage,Low,Minor scratch
INC09816,CLM05148,19/11/2022,Water Leakage,Medium,Broken window and missing items
INC09817,CLM05149,04/06/2023,Medical Emergency,High,Severe flood in property
INC09818,CLM05149,20/06/2023,Fire Outbreak,Low,Smoke damage to living room
INC09819,CLM05150,02/03/2024,Road Accident,High,Stolen belongings reported
INC09820,CLM05150,24/02/2024,Flood Damage,Medium,Stolen belongings reported
INC09821,CLM05151,31/01/2021,Medical Emergency,Low,Minor scratch
INC09822,CLM05151,25/01/2021,Theft,Low,Water damage to electronics
INC09823,CLM05151,13/02/2021,Road Accident,Medium,Severe flood in property
INC09824,CLM05152,24/04/2024,Flood Damage,Medium,Engine damage reported
INC09825,CLM05152,20/05/2024,Theft,High,Admitted for 3 days
INC09826,CLM05153,08/12/2020,Road Accident,Low,Minor scratch
INC09827,CLM05153,11/01/2021,Fire Outbreak,Low,Stolen belongings reported
INC09828,CLM05154,19/02/2024,Collision,Medium,Water damage to electronics
INC09829,CLM05154,08/03/2024,Water Leakage,High,Water damage to electronics
INC09830,CLM05155,30/04/2021,Electrical Surge,Medium,Broken window and missing items
INC09831,CLM05155,16/04/2021,Flood Damage,Medium,Minor scratch
INC09832,CLM05156,01/06/2023,Collision,Low,Smoke damage to living room
INC09833,CLM05156,28/05/2023,Collision,High,Stolen belongings reported
INC09834,CLM05157,01/01/2023,Electrical Surge,Medium,Vehicle collision on express road
INC09835,CLM05157,30/12/2022,Medical Emergency,Low,Admitted for 3 days
INC09836,CLM05158,27/09/2024,Electrical Surge,Low,Admitted for 3 days
INC09837,CLM05158,13/10/2024,Road Accident,Low,Severe flood in property
INC09838,CLM05159,15/08/2022,Flood Damage,Low,Broken window and missing items
INC09839,CLM05159,18/08/2022,Flood Damage,Medium,Smoke damage to living room
INC09840,CLM05159,03/09/2022,Road Accident,Low,Smoke damage to living room
INC09841,CLM05160,16/09/2020,Electrical Surge,Medium,Vehicle collision on express road
INC09842,CLM05161,16/11/2020,Collision,Medium,Engine damage reported
INC09843,CLM05161,08/12/2020,Burglary,Low,Admitted for 3 days
INC09844,CLM05162,22/12/2024,Collision,Low,Broken window and missing items
INC09845,CLM05162,26/11/2024,Water Leakage,Low,Stolen belongings reported
INC09846,CLM05163,18/12/2021,Collision,High,Severe flood in property
INC09847,CLM05163,19/11/2021,Flood Damage,Low,Minor scratch
INC09848,CLM05163,01/12/2021,Burglary,High,Stolen belongings reported
INC09849,CLM05164,15/11/2023,Electrical Surge,Medium,Minor scratch
INC09850,CLM05165,23/05/2021,Burglary,Medium,Broken window and missing items
INC09851,CLM05165,15/05/2021,Flood Damage,Low,Admitted for 3 days
INC09852,CLM05166,22/04/2020,Fire Outbreak,Medium,Vehicle collision on express road
INC09853,CLM05166,16/04/2020,Theft,Low,Engine damage reported
INC09854,CLM05167,23/08/2023,Burglary,Medium,Water damage to electronics
INC09855,CLM05167,25/08/2023,Water Leakage,Medium,Severe flood in property
INC09856,CLM05168,02/11/2025,Theft,Low,Water damage to electronics
INC09857,CLM05168,04/12/2025,Road Accident,Low,Stolen belongings reported
INC09858,CLM05168,20/11/2025,Fire Outbreak,Low,Admitted for 3 days
INC09859,CLM05169,30/09/2021,Fire Outbreak,Low,Admitted for 3 days
INC09860,CLM05169,30/09/2021,Road Accident,Low,Severe flood in property
INC09861,CLM05170,05/10/2022,Medical Emergency,Low,Water damage to electronics
INC09862,CLM05170,14/10/2022,Electrical Surge,Medium,Minor scratch
INC09863,CLM05171,13/05/2023,Medical Emergency,Medium,Minor scratch
INC09864,CLM05171,19/05/2023,Burglary,Low,Vehicle collision on express road
INC09865,CLM05172,03/12/2025,Medical Emergency,Medium,Minor scratch
INC09866,CLM05172,27/11/2025,Flood Damage,Medium,Engine damage reported
INC09867,CLM05173,26/08/2024,Medical Emergency,Medium,Engine damage reported
INC09868,CLM05173,20/08/2024,Road Accident,High,Admitted for 3 days
INC09869,CLM05174,06/01/2024,Collision,Medium,Minor scratch
INC09870,CLM05174,12/01/2024,Medical Emergency,Low,Smoke damage to living room
INC09871,CLM05175,16/01/2023,Burglary,High,Severe flood in property
INC09872,CLM05176,30/03/2026,Electrical Surge,Low,Admitted for 3 days
INC09873,CLM05176,26/03/2026,Burglary,Medium,Minor scratch
INC09874,CLM05176,27/03/2026,Burglary,Medium,Smoke damage to living room
INC09875,CLM05177,22/01/2021,Electrical Surge,Low,Engine damage reported
INC09876,CLM05177,02/02/2021,Road Accident,Low,Vehicle collision on express road
INC09877,CLM05178,12/03/2024,Theft,High,Vehicle collision on express road
INC09878,CLM05178,07/03/2024,Road Accident,Medium,Admitted for 3 days
INC09879,CLM05179,17/03/2025,Burglary,High,Admitted for 3 days
INC09880,CLM05179,28/03/2025,Theft,Medium,Minor scratch
INC09881,CLM05179,21/03/2025,Water Leakage,Low,Vehicle collision on express road
INC09882,CLM05180,13/01/2023,Medical Emergency,Medium,Engine damage reported
INC09883,CLM05181,03/07/2023,Road Accident,High,Minor scratch
INC09884,CLM05181,23/07/2023,Theft,Low,Admitted for 3 days
INC09885,CLM05182,29/06/2025,Road Accident,Medium,Stolen belongings reported
INC09886,CLM05182,21/06/2025,Water Leakage,High,Broken window and missing items
INC09887,CLM05182,10/07/2025,Road Accident,High,Stolen belongings reported
INC09888,CLM05183,29/10/2022,Theft,Medium,Smoke damage to living room
INC09889,CLM05184,07/07/2021,Road Accident,Medium,Vehicle collision on express road
INC09890,CLM05184,06/07/2021,Flood Damage,Low,Severe flood in property
INC09891,CLM05185,03/05/2023,Collision,High,Severe flood in property
INC09892,CLM05186,08/11/2025,Medical Emergency,High,Broken window and missing items
INC09893,CLM05186,24/10/2025,Burglary,Medium,Vehicle collision on express road
INC09894,CLM05187,17/11/2023,Fire Outbreak,Medium,Minor scratch
INC09895,CLM05187,13/12/2023,Road Accident,Medium,Vehicle collision on express road
INC09896,CLM05188,01/06/2025,Road Accident,Low,Water damage to electronics
INC09897,CLM05188,02/07/2025,Road Accident,Medium,Minor scratch
INC09898,CLM05189,08/03/2022,Fire Outbreak,Medium,Minor scratch
INC09899,CLM05189,25/03/2022,Collision,High,Severe flood in property
INC09900,CLM05190,09/12/2023,Water Leakage,High,Water damage to electronics
INC09901,CLM05190,17/11/2023,Fire Outbreak,Low,Admitted for 3 days
INC09902,CLM05190,06/12/2023,Collision,Medium,Vehicle collision on express road
INC09903,CLM05191,09/02/2026,Electrical Surge,Low,Smoke damage to living room
INC09904,CLM05191,22/01/2026,Theft,Low,Broken window and missing items
INC09905,CLM05192,19/08/2025,Collision,Medium,Admitted for 3 days
INC09906,CLM05192,18/08/2025,Theft,Low,Water damage to electronics
INC09907,CLM05193,11/07/2026,Water Leakage,Low,Vehicle collision on express road
INC09908,CLM05194,23/03/2022,Electrical Surge,Medium,Water damage to electronics
INC09909,CLM05195,01/12/2020,Electrical Surge,High,Smoke damage to living room
INC09910,CLM05195,27/11/2020,Medical Emergency,Low,Vehicle collision on express road
INC09911,CLM05196,03/12/2025,Burglary,Medium,Smoke damage to living room
INC09912,CLM05197,12/07/2021,Medical Emergency,Low,Engine damage reported
INC09913,CLM05198,22/05/2022,Burglary,Medium,Vehicle collision on express road
INC09914,CLM05199,18/08/2023,Electrical Surge,Low,Stolen belongings reported
INC09915,CLM05200,04/10/2020,Electrical Surge,Low,Vehicle collision on express road
INC09916,CLM05200,17/09/2020,Theft,Low,Admitted for 3 days
INC09917,CLM05201,16/07/2024,Water Leakage,Low,Smoke damage to living room
INC09918,CLM05201,10/07/2024,Fire Outbreak,Low,Smoke damage to living room
INC09919,CLM05202,23/06/2024,Burglary,Low,Admitted for 3 days
INC09920,CLM05202,23/06/2024,Burglary,Medium,Severe flood in property
INC09921,CLM05202,02/06/2024,Fire Outbreak,Low,Stolen belongings reported
INC09922,CLM05203,24/11/2022,Water Leakage,Medium,Smoke damage to living room
INC09923,CLM05204,09/07/2022,Water Leakage,Medium,Minor scratch
INC09924,CLM05204,05/08/2022,Fire Outbreak,High,Water damage to electronics
INC09925,CLM05205,06/06/2021,Theft,Low,Severe flood in property
INC09926,CLM05205,01/07/2021,Collision,High,Engine damage reported
INC09927,CLM05205,24/06/2021,Burglary,Medium,Stolen belongings reported
INC09928,CLM05206,29/04/2023,Flood Damage,Low,Vehicle collision on express road
INC09929,CLM05206,08/05/2023,Fire Outbreak,Medium,Water damage to electronics
